Concurrent workers; 68
Granulatiry; 400
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(11) stopped --- 36 stopped workers
place(1) worker(1) stopped --- 47 stopped workers

place(0) worker(0) stopped --- 46 stopped workers
place(3) worker(4) stopped --- 34 stopped workers
place(1) worker(59) stopped --- 48 stopped workersplace(2) worker(8) stopped --- 44 stopped workers
place(0) worker(44) stopped --- 63 stopped workers
place(3) worker(61) stopped --- 39 stopped workers

place(1) worker(31) stopped --- 58 stopped workers
place(2) worker(20) stopped --- 44 stopped workers
place(0) worker(62) stopped --- 46 stopped workers
place(3) worker(9) stopped --- 38 stopped workers
place(1) worker(28) stopped --- 58 stopped workers
place(2) worker(16) stopped --- 44 stopped workers
place(0) worker(39) stopped --- 46 stopped workers
place(3) worker(35) stopped --- 39 stopped workers
place(1) worker(48) stopped --- 48 stopped workersplace(2) worker(33) stopped --- 63 stopped workers
place(0) worker(56) stopped --- 65 stopped workersplace(3) worker(37) stopped --- 37 stopped workers

place(2) worker(67) stopped --- 44 stopped workers

place(3) worker(6) stopped --- 42 stopped workers
place(1) worker(32) stopped --- 47 stopped workers
place(2) worker(28) stopped --- 60 stopped workers
place(0) worker(14) stopped --- 46 stopped workers
place(3) worker(50) stopped --- 37 stopped workers
place(1) worker(4) stopped --- 49 stopped workers
place(2) worker(36) stopped --- 44 stopped workersplace(0) worker(25) stopped --- 46 stopped workers
place(3) worker(64) stopped --- 36 stopped workers
place(1) worker(51) stopped --- 48 stopped workers

place(0) worker(40) stopped --- 61 stopped workers
place(3) worker(44) stopped --- 34 stopped workers
place(1) worker(31) stopped --- 48 stopped workers
place(2) worker(54) stopped --- 60 stopped workersplace(0) worker(36) stopped --- 61 stopped workers
place(3) worker(30) stopped --- 33 stopped workers
place(1) worker(55) stopped --- 44 stopped workers

place(0) worker(53) stopped --- 46 stopped workers
place(3) worker(1) stopped --- 33 stopped workers
place(1) worker(30) stopped --- 43 stopped workersplace(2) worker(48) stopped --- 44 stopped workers
place(0) worker(44) stopped --- 46 stopped workers
place(3) worker(47) stopped --- 28 stopped workers

place(2) worker(9) stopped --- 60 stopped workers
place(0) worker(51) stopped --- 63 stopped workers
place(3) worker(2) stopped --- 46 stopped workers
place(1) worker(15) stopped --- 64 stopped workers
place(2) worker(2) stopped --- 61 stopped workers
place(0) worker(8) stopped --- 46 stopped workers
place(3) worker(45) stopped --- 30 stopped workers
place(1) worker(35) stopped --- 41 stopped workers
place(2) worker(29) stopped --- 44 stopped workers
place(0) worker(50) stopped --- 63 stopped workers
place(3) worker(12) stopped --- 32 stopped workers
place(1) worker(38) stopped --- 37 stopped workers
place(2) worker(2) stopped --- 44 stopped workers
place(0) worker(5) stopped --- 46 stopped workers
place(3) worker(25) stopped --- 44 stopped workersplace(1) worker(55) stopped --- 67 stopped workers
place(2) worker(31) stopped --- 64 stopped workers
place(0) worker(37) stopped --- 66 stopped workers

place(1) worker(27) stopped --- 36 stopped workers
place(2) worker(19) stopped --- 44 stopped workers
place(0) worker(26) stopped --- 67 stopped workers
place(3) worker(26) stopped --- 32 stopped workers
place(1) worker(39) stopped --- 34 stopped workers
place(2) worker(45) stopped --- 66 stopped workersplace(0) worker(26) stopped --- 46 stopped workers
place(3) worker(67) stopped --- 32 stopped workers
place(1) worker(6) stopped --- 34 stopped workers

place(0) worker(20) stopped --- 46 stopped workers
place(3) worker(34) stopped --- 28 stopped workers
place(1) worker(60) stopped --- 29 stopped workers
place(2) worker(46) stopped --- 44 stopped workers
place(0) worker(2) stopped --- 46 stopped workers
place(3) worker(42) stopped --- 28 stopped workers
place(1) worker(42) stopped --- 29 stopped workers
place(2) worker(42) stopped --- 44 stopped workers
place(0) worker(22) stopped --- 41 stopped workers
place(3) worker(35) stopped --- 27 stopped workers
place(1) worker(58) stopped --- 28 stopped workersplace(2) worker(17) stopped --- 44 stopped workers
place(0) worker(30) stopped --- 42 stopped workers
place(3) worker(24) stopped --- 28 stopped workers

place(2) worker(61) stopped --- 43 stopped workers
place(0) worker(32) stopped --- 40 stopped workers
place(3) worker(18) stopped --- 27 stopped workers
place(1) worker(41) stopped --- 29 stopped workers
place(2) worker(10) stopped --- 43 stopped workers
place(0) worker(6) stopped --- 46 stopped workers
place(3) worker(32) stopped --- 27 stopped workers
place(1) worker(10) stopped --- 24 stopped workers
place(2) worker(43) stopped --- 40 stopped workers
place(0) worker(59) stopped --- 45 stopped workersplace(3) worker(44) stopped --- 48 stopped workers
place(1) worker(16) stopped --- 26 stopped workers
place(2) worker(60) stopped --- 40 stopped workers

place(3) worker(39) stopped --- 24 stopped workers
place(1) worker(65) stopped --- 23 stopped workers
place(2) worker(23) stopped --- 41 stopped workers
place(0) worker(13) stopped --- 44 stopped workers
place(3) worker(43) stopped --- 49 stopped workers
place(1) worker(50) stopped --- 19 stopped workers
place(2) worker(14) stopped --- 40 stopped workers
place(0) worker(38) stopped --- 44 stopped workers
place(3) worker(35) stopped --- 50 stopped workers
place(1) worker(61) stopped --- 19 stopped workers
place(2) worker(57) stopped --- 40 stopped workers
place(0) worker(33) stopped --- 40 stopped workers
place(3) worker(59) stopped --- 51 stopped workers
place(1) worker(2) stopped --- 9 stopped workers
place(2) worker(26) stopped --- 40 stopped workers
place(0) worker(16) stopped --- 31 stopped workers
place(0) worker(52) stopped --- 33 stopped workers
place(0) worker(19) stopped --- 30 stopped workers
place(3) worker(8) stopped --- 13 stopped workers
place(1) worker(29) stopped --- 10 stopped workers
place(2) worker(63) stopped --- 39 stopped workers
place(0) worker(60) stopped --- 31 stopped workers
place(0) worker(42) stopped --- 23 stopped workersplace(3) worker(58) stopped --- 52 stopped workersplace(1) worker(26) stopped --- 10 stopped workers
place(2) worker(44) stopped --- 32 stopped workers


place(1) worker(46) stopped --- 10 stopped workers
place(2) worker(62) stopped --- 34 stopped workers
place(2) worker(66) stopped --- 33 stopped workers
place(2) worker(7) stopped --- 26 stopped workers
place(2) worker(24) stopped --- 25 stopped workers
place(0) worker(66) stopped --- 26 stopped workers
place(0) worker(51) stopped --- 17 stopped workers
place(0) worker(27) stopped --- 17 stopped workersplace(3) worker(9) stopped --- 11 stopped workers
place(1) worker(18) stopped --- 7 stopped workers
place(2) worker(39) stopped --- 20 stopped workers
place(2) worker(47) stopped --- 21 stopped workers
place(2) worker(37) stopped --- 20 stopped workers

place(3) worker(28) stopped --- 13 stopped workers
place(1) worker(14) stopped --- 7 stopped workers
place(2) worker(40) stopped --- 14 stopped workers
place(2) worker(54) stopped --- 15 stopped workers
place(2) worker(5) stopped --- 15 stopped workersplace(0) worker(11) stopped --- 17 stopped workers
place(3) worker(54) stopped --- 47 stopped workers
place(1) worker(9) stopped --- 6 stopped workers

place(0) worker(50) stopped --- 18 stopped workers
place(3) worker(21) stopped --- 13 stopped workers
place(1) worker(47) stopped --- 10 stopped workers
place(2) worker(21) stopped --- 9 stopped workers
place(0) worker(10) stopped --- 15 stopped workers
place(3) worker(66) stopped --- 10 stopped workers
place(1) worker(49) stopped --- 9 stopped workersplace(2) worker(18) stopped --- 7 stopped workers
place(0) worker(17) stopped --- 16 stopped workers
place(3) worker(6) stopped --- 46 stopped workers

place(2) worker(58) stopped --- 3 stopped workers
place(0) worker(41) stopped --- 16 stopped workers
place(3) worker(45) stopped --- 47 stopped workers
place(1) worker(33) stopped --- 10 stopped workers
place(2) worker(51) stopped --- 4 stopped workers
place(0) worker(1) stopped --- 15 stopped workers
place(3) worker(28) stopped --- 49 stopped workers
place(1) worker(36) stopped --- 10 stopped workers
place(2) worker(41) stopped --- 3 stopped workers
place(0) worker(3) stopped --- 8 stopped workers
place(3) worker(5) stopped --- 10 stopped workers
place(1) worker(34) stopped --- 6 stopped workers
place(2) worker(53) stopped --- 1 stopped workers
place(0) worker(40) stopped --- 8 stopped workers
place(3) worker(10) stopped --- 47 stopped workers
place(1) worker(64) stopped --- 7 stopped workers
place(2) worker(12) stopped --- 0 stopped workers
place(0) worker(63) stopped --- 8 stopped workers
place(3) worker(25) stopped --- 15 stopped workers
place(1) worker(44) stopped --- 2 stopped workers
place(2) worker(25) stopped --- 1 stopped workers
place(0) worker(43) stopped --- 6 stopped workers
place(3) worker(0) stopped --- 49 stopped workers
place(1) worker(67) stopped --- 2 stopped workers
place(2) worker(56) stopped --- 0 stopped workers
place(0) worker(23) stopped --- 6 stopped workers
place(3) worker(49) stopped --- 50 stopped workersplace(1) worker(25) stopped --- 2 stopped workers
place(1) worker(24) stopped --- 0 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@ae
place(1) worker(35) stopped --- 68 stopped workersplace(2) worker(48) stopped --- 1 stopped workers
place(0) worker(65) stopped --- 4 stopped workers


place(2) worker(61) stopped --- 1 stopped workers
place(0) worker(37) stopped --- 4 stopped workers
place(3) worker(11) stopped --- 15 stopped workers
place(1) worker(33) stopped --- 66 stopped workers
place(1) worker(13) stopped --- 66 stopped workers
place(1) worker(67) stopped --- 64 stopped workers
place(1) worker(14) stopped --- 63 stopped workers
place(2) worker(15) stopped --- 1 stopped workers
place(0) worker(49) stopped --- 4 stopped workers
place(3) worker(17) stopped --- 15 stopped workers
place(1) worker(60) stopped --- 62 stopped workers
place(1) worker(38) stopped --- 62 stopped workers
place(1) worker(36) stopped --- 62 stopped workers
place(2) worker(31) stopped --- 1 stopped workers
place(0) worker(35) stopped --- 4 stopped workers
place(3) worker(40) stopped --- 13 stopped workers
place(1) worker(37) stopped --- 61 stopped workers
place(1) worker(32) stopped --- 60 stopped workersplace(2) worker(3) stopped --- 1 stopped workers
place(0) worker(45) stopped --- 1 stopped workers
place(3) worker(60) stopped --- 53 stopped workers

place(2) worker(17) stopped --- 1 stopped workers
place(0) worker(7) stopped --- 0 stopped workers
place(3) worker(54) stopped --- 13 stopped workers
place(1) worker(58) stopped --- 59 stopped workers
place(2) worker(19) stopped --- 1 stopped workers
place(0) worker(54) stopped --- 0 stopped workers
place(3) worker(7) stopped --- 54 stopped workers
place(1) worker(46) stopped --- 57 stopped workers
place(2) worker(52) stopped --- 0 stopped workers
place(0) worker(9) stopped --- 0 stopped workers
place(3) worker(33) stopped --- 13 stopped workers
place(1) worker(39) stopped --- 57 stopped workers
place(2) worker(27) stopped --- 0 stopped workers
place(0) worker(48) stopped --- 0 stopped workers
place(3) worker(27) stopped --- 13 stopped workers
place(1) worker(43) stopped --- 56 stopped workers
place(2) worker(24) stopped --- 0 stopped workersplace(0) worker(38) stopped --- 66 stopped workers
place(3) worker(49) stopped --- 12 stopped workersplace(1) worker(21) stopped --- 56 stopped workers

place(0) worker(52) stopped --- 64 stopped workers

place(1) worker(4) stopped --- 55 stopped workers
place(2) worker(7) stopped --- 67 stopped workers
place(0) worker(59) stopped --- 64 stopped workers
place(3) worker(53) stopped --- 57 stopped workers
place(1) worker(50) stopped --- 55 stopped workers
place(2) worker(29) stopped --- 65 stopped workers
place(0) worker(32) stopped --- 62 stopped workers
place(3) worker(14) stopped --- 10 stopped workers
place(1) worker(5) stopped --- 55 stopped workers
place(2) worker(44) stopped --- 63 stopped workers
place(0) worker(60) stopped --- 61 stopped workers
place(3) worker(2) stopped --- 5 stopped workersplace(1) worker(24) stopped --- 54 stopped workers
place(2) worker(41) stopped --- 62 stopped workers
place(0) worker(17) stopped --- 62 stopped workers

place(3) worker(39) stopped --- 56 stopped workersplace(1) worker(42) stopped --- 53 stopped workers
place(2) worker(6) stopped --- 60 stopped workers
place(0) worker(64) stopped --- 61 stopped workers

place(1) worker(10) stopped --- 53 stopped workers
place(2) worker(40) stopped --- 59 stopped workers
place(0) worker(43) stopped --- 67 stopped workersplace(3) worker(55) stopped --- 56 stopped workersplace(1) worker(8) stopped --- 53 stopped workers
place(2) worker(13) stopped --- 59 stopped workers


place(1) worker(0) stopped --- 51 stopped workers
place(2) worker(50) stopped --- 60 stopped workers
place(0) worker(55) stopped --- 64 stopped workers
place(3) worker(50) stopped --- 5 stopped workers
place(1) worker(20) stopped --- 50 stopped workers
place(2) worker(27) stopped --- 59 stopped workers
place(0) worker(23) stopped --- 63 stopped workers
place(0) worker(58) stopped --- 63 stopped workers
place(0) worker(54) stopped --- 64 stopped workers
place(3) worker(65) stopped --- 3 stopped workers
place(1) worker(27) stopped --- 49 stopped workers
place(2) worker(0) stopped --- 60 stopped workers
place(0) worker(35) stopped --- 64 stopped workers
place(3) worker(59) stopped --- 56 stopped workersplace(1) worker(13) stopped --- 50 stopped workers
place(2) worker(35) stopped --- 63 stopped workers
place(0) worker(63) stopped --- 62 stopped workers

place(1) worker(64) stopped --- 51 stopped workers
place(2) worker(8) stopped --- 63 stopped workers
place(0) worker(25) stopped --- 61 stopped workers
place(3) worker(58) stopped --- 58 stopped workersplace(1) worker(14) stopped --- 51 stopped workers
place(2) worker(19) stopped --- 64 stopped workers
place(0) worker(3) stopped --- 61 stopped workers

place(1) worker(44) stopped --- 51 stopped workers
place(2) worker(64) stopped --- 63 stopped workers
place(0) worker(5) stopped --- 60 stopped workers
place(3) worker(57) stopped --- 59 stopped workers
place(1) worker(32) stopped --- 52 stopped workers
place(2) worker(3) stopped --- 61 stopped workers
place(0) worker(12) stopped --- 60 stopped workers
place(3) worker(22) stopped --- 3 stopped workers
place(1) worker(9) stopped --- 50 stopped workers
place(2) worker(62) stopped --- 59 stopped workers
place(0) worker(57) stopped --- 60 stopped workers
place(3) worker(20) stopped --- 5 stopped workers
place(3) worker(6) stopped --- 3 stopped workers
place(3) worker(41) stopped --- 2 stopped workers
place(3) worker(45) stopped --- 1 stopped workers
place(3) worker(15) stopped --- 2 stopped workers
place(3) worker(37) stopped --- 2 stopped workers
place(1) worker(37) stopped --- 47 stopped workers
place(2) worker(55) stopped --- 59 stopped workers
place(0) worker(42) stopped --- 58 stopped workers
place(3) worker(58) stopped --- 1 stopped workers
place(3) worker(18) stopped --- 64 stopped workers
place(3) worker(48) stopped --- 65 stopped workers
place(3) worker(16) stopped --- 2 stopped workers
place(1) worker(63) stopped --- 47 stopped workers
place(2) worker(56) stopped --- 59 stopped workers
place(0) worker(2) stopped --- 62 stopped workers
place(3) worker(60) stopped --- 0 stopped workers
place(3) worker(50) stopped --- 0 stopped workers
place(3) worker(46) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 0 stopped workersplace(1) worker(46) stopped --- 47 stopped workers
place(2) worker(14) stopped --- 57 stopped workers
place(0) worker(41) stopped --- 58 stopped workers

place(3) worker(64) stopped --- 0 stopped workers
place(3) worker(29) stopped --- 0 stopped workers
place(3) worker(61) stopped --- 0 stopped workers
place(1) worker(28) stopped --- 48 stopped workers
place(2) worker(59) stopped --- 57 stopped workers
place(0) worker(33) stopped --- 58 stopped workers
place(3) worker(7) stopped --- 0 stopped workers
place(1) worker(19) stopped --- 46 stopped workers
place(2) worker(43) stopped --- 53 stopped workers
place(0) worker(29) stopped --- 55 stopped workers
place(3) worker(53) stopped --- 0 stopped workers
place(1) worker(53) stopped --- 46 stopped workers
place(2) worker(7) stopped --- 50 stopped workers
place(0) worker(17) stopped --- 53 stopped workers
place(3) worker(49) stopped --- 67 stopped workersplace(1) worker(47) stopped --- 43 stopped workers
place(2) worker(6) stopped --- 49 stopped workers
place(0) worker(11) stopped --- 53 stopped workers

place(3) worker(51) stopped --- 67 stopped workersplace(1) worker(7) stopped --- 40 stopped workers
place(2) worker(32) stopped --- 48 stopped workers
place(0) worker(23) stopped --- 52 stopped workers

place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(27) stopped --- 47 stopped workers
place(0) worker(40) stopped --- 53 stopped workers
place(0) worker(44) stopped --- 52 stopped workers
place(0) worker(15) stopped --- 51 stopped workers
place(3) worker(15) stopped --- 64 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(37) stopped --- 46 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(36) stopped --- 65 stopped workers
place(3) worker(11) stopped --- 63 stopped workers
place(2) worker(38) stopped --- 45 stopped workers
place(0) worker(34) stopped --- 68 stopped workers
place(3) worker(6) stopped --- 61 stopped workers
place(3) worker(23) stopped --- 62 stopped workers
place(3) worker(25) stopped --- 62 stopped workers
place(3) worker(5) stopped --- 61 stopped workersplace(2) worker(31) stopped --- 45 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0): resumed after waiting on handist.collections.glb.GlbOperation@ae

place(2): resumed after waiting on handist.collections.glb.GlbOperation@ae
place(3) worker(42) stopped --- 60 stopped workers
place(2) worker(14) stopped --- 68 stopped workers
place(3) worker(20) stopped --- 61 stopped workers
place(2) worker(42) stopped --- 67 stopped workers
place(3) worker(31) stopped --- 60 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) worker(17) stopped --- 57 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) worker(50) stopped --- 57 stopped workers
place(3) worker(66) stopped --- 55 stopped workers
place(3) worker(41) stopped --- 58 stopped workers
place(3) worker(43) stopped --- 56 stopped workers
place(3) worker(30) stopped --- 55 stopped workers
place(3) worker(29) stopped --- 55 stopped workers
place(3) worker(67) stopped --- 53 stopped workers
place(3) worker(61) stopped --- 52 stopped workers
place(3) worker(26) stopped --- 52 stopped workers
place(3) worker(8) stopped --- 51 stopped workers
place(3) worker(9) stopped --- 49 stopped workers
place(3) worker(46) stopped --- 48 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) worker(21) stopped --- 48 stopped workers
place(3) worker(20) stopped --- 48 stopped workers
place(3) worker(52) stopped --- 47 stopped workers
place(3) worker(31) stopped --- 47 stopped workers
place(3) worker(56) stopped --- 44 stopped workers
place(3) worker(1) stopped --- 51 stopped workers
place(3) worker(65) stopped --- 49 stopped workers
place(3) worker(30) stopped --- 47 stopped workers
place(3) worker(47) stopped --- 47 stopped workers
place(3) worker(34) stopped --- 47 stopped workers
place(3) worker(62) stopped --- 47 stopped workers
place(3) worker(9) stopped --- 50 stopped workers
place(3) worker(8) stopped --- 49 stopped workers
place(3) worker(0) stopped --- 47 stopped workers
place(3) worker(24) stopped --- 48 stopped workers
place(3) worker(32) stopped --- 46 stopped workers
place(3) worker(14) stopped --- 46 stopped workers
place(3) worker(26) stopped --- 45 stopped workers
place(3) worker(16) stopped --- 44 stopped workers
place(3) worker(40) stopped --- 44 stopped workers
place(3) worker(54) stopped --- 43 stopped workers
place(3) worker(22) stopped --- 44 stopped workers
place(3) worker(46) stopped --- 43 stopped workers
place(3) worker(12) stopped --- 41 stopped workers
place(3) worker(63) stopped --- 41 stopped workers
place(3) worker(58) stopped --- 41 stopped workers
place(3) worker(13) stopped --- 39 stopped workers
place(3) worker(43) stopped --- 39 stopped workers
place(3) worker(28) stopped --- 45 stopped workers
place(3) worker(21) stopped --- 45 stopped workers
place(3) worker(14) stopped --- 44 stopped workers
place(3) worker(45) stopped --- 43 stopped workers
place(3) worker(33) stopped --- 42 stopped workers
place(3) worker(27) stopped --- 41 stopped workers
place(3) worker(26) stopped --- 40 stopped workers
place(3) worker(67) stopped --- 40 stopped workers
place(3) worker(10) stopped --- 39 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3): resumed after waiting on handist.collections.glb.GlbOperation@ae
place(3) worker(38) stopped --- 68 stopped workers
place(0): thread waiting on operation handist.collections.glb.GlbOperation@bb
place(3): thread waiting on operation handist.collections.glb.GlbOperation@bb
place(1): thread waiting on operation handist.collections.glb.GlbOperation@bb
place(2): thread waiting on operation handist.collections.glb.GlbOperation@bb
place(2) worker(33) stopped --- 1 stopped workers
place(2) worker(55) stopped --- 1 stopped workers
place(2) worker(32) stopped --- 1 stopped workers
place(2) worker(64) stopped --- 0 stopped workers
place(2) worker(48) stopped --- 1 stopped workers
place(2) worker(50) stopped --- 2 stopped workers
place(2) worker(63) stopped --- 1 stopped workers
place(2) worker(54) stopped --- 11 stopped workers
place(2) worker(34) stopped --- 10 stopped workers
place(2) worker(13) stopped --- 12 stopped workers
place(2) worker(24) stopped --- 14 stopped workers
place(2) worker(27) stopped --- 21 stopped workers
place(2) worker(26) stopped --- 34 stopped workers
place(2) worker(3) stopped --- 37 stopped workers
place(2) worker(19) stopped --- 2 stopped workers
place(2) worker(44) stopped --- 41 stopped workers
place(2) worker(0) stopped --- 44 stopped workers
place(2) worker(17) stopped --- 40 stopped workers
place(2) worker(63) stopped --- 46 stopped workers
place(2) worker(48) stopped --- 47 stopped workers
place(2) worker(45) stopped --- 49 stopped workers
place(2) worker(9) stopped --- 40 stopped workers
place(2) worker(28) stopped --- 40 stopped workers
place(2) worker(49) stopped --- 37 stopped workers
place(2) worker(65) stopped --- 37 stopped workers
place(2) worker(19) stopped --- 51 stopped workers
place(2) worker(11) stopped --- 51 stopped workers
place(2) worker(31) stopped --- 36 stopped workers
place(2) worker(12) stopped --- 36 stopped workers
place(2) worker(50) stopped --- 36 stopped workers
place(2) worker(64) stopped --- 33 stopped workers
place(2) worker(27) stopped --- 58 stopped workers
place(2) worker(59) stopped --- 33 stopped workers
place(2) worker(39) stopped --- 33 stopped workers
place(2) worker(38) stopped --- 31 stopped workers
place(2) worker(54) stopped --- 59 stopped workers
place(2) worker(18) stopped --- 60 stopped workers
place(2) worker(14) stopped --- 62 stopped workers
place(2) worker(1) stopped --- 64 stopped workers
place(2) worker(6) stopped --- 28 stopped workers
place(2) worker(35) stopped --- 27 stopped workers
place(2) worker(35) stopped --- 66 stopped workers
place(2) worker(23) stopped --- 67 stopped workers
place(2) worker(32) stopped --- 27 stopped workers
place(2) worker(62) stopped --- 27 stopped workers
place(2) worker(55) stopped --- 27 stopped workers
place(2) worker(33) stopped --- 27 stopped workers
place(2) worker(16) stopped --- 27 stopped workers
place(2) worker(20) stopped --- 23 stopped workers
place(2) worker(22) stopped --- 27 stopped workers
place(2) worker(43) stopped --- 27 stopped workers
place(2) worker(52) stopped --- 27 stopped workers
place(2) worker(7) stopped --- 15 stopped workers
place(2) worker(8) stopped --- 17 stopped workers
place(2) worker(41) stopped --- 16 stopped workers
place(2) worker(30) stopped --- 13 stopped workers
place(2) worker(1) stopped --- 14 stopped workers
place(2) worker(58) stopped --- 14 stopped workers
place(2) worker(36) stopped --- 15 stopped workers
place(2) worker(47) stopped --- 11 stopped workers
place(2) worker(19) stopped --- 8 stopped workers
place(2) worker(61) stopped --- 12 stopped workers
place(2) worker(51) stopped --- 10 stopped workers
place(2) worker(40) stopped --- 10 stopped workers
place(2) worker(37) stopped --- 10 stopped workers
place(2) worker(15) stopped --- 7 stopped workers
place(2) worker(67) stopped --- 10 stopped workers
place(2) worker(23) stopped --- 10 stopped workers
place(2) worker(43) stopped --- 11 stopped workers
place(2) worker(45) stopped --- 10 stopped workers
place(2) worker(2) stopped --- 10 stopped workers
place(2) worker(48) stopped --- 11 stopped workers
place(2) worker(11) stopped --- 8 stopped workers
place(2) worker(21) stopped --- 6 stopped workers
place(2) worker(18) stopped --- 3 stopped workers
place(2) worker(60) stopped --- 4 stopped workers
place(2) worker(44) stopped --- 5 stopped workers
place(2) worker(29) stopped --- 0 stopped workers
place(2) worker(28) stopped --- 0 stopped workers
place(2) worker(4) stopped --- 3 stopped workers
place(2) worker(56) stopped --- 3 stopped workers
place(2) worker(25) stopped --- 1 stopped workers
place(2) worker(14) stopped --- 5 stopped workers
place(2) worker(46) stopped --- 5 stopped workers
place(2) worker(10) stopped --- 5 stopped workers
place(2) worker(66) stopped --- 6 stopped workers
place(2) worker(53) stopped --- 4 stopped workers
place(2) worker(59) stopped --- 3 stopped workers
place(2) worker(57) stopped --- 1 stopped workers
place(3) worker(25) stopped --- 0 stopped workers
place(2) worker(49) stopped --- 2 stopped workers
place(2) worker(39) stopped --- 67 stopped workers
place(2) worker(64) stopped --- 66 stopped workers
place(2) worker(4) stopped --- 65 stopped workers
place(2) worker(61) stopped --- 64 stopped workersplace(3) worker(32) stopped --- 2 stopped workers
place(3) worker(13) stopped --- 3 stopped workersplace(1) worker(47) stopped --- 39 stopped workers

place(2) worker(21) stopped --- 61 stopped workers
place(2) worker(29) stopped --- 59 stopped workers

place(1) worker(37) stopped --- 42 stopped workers
place(1) worker(22) stopped --- 45 stopped workers
place(1) worker(38) stopped --- 43 stopped workers
place(1) worker(39) stopped --- 42 stopped workers
place(1) worker(63) stopped --- 40 stopped workers
place(2) worker(57) stopped --- 57 stopped workers
place(2) worker(52) stopped --- 56 stopped workers
place(2) worker(10) stopped --- 55 stopped workers
place(2) worker(40) stopped --- 54 stopped workers
place(3) worker(14) stopped --- 2 stopped workers
place(1) worker(54) stopped --- 43 stopped workers
place(1) worker(7) stopped --- 40 stopped workers
place(1) worker(29) stopped --- 32 stopped workers
place(1) worker(51) stopped --- 32 stopped workers
place(2) worker(53) stopped --- 53 stopped workers
place(1) worker(25) stopped --- 33 stopped workers
place(2) worker(56) stopped --- 52 stopped workers
place(2) worker(60) stopped --- 50 stopped workers
place(2) worker(51) stopped --- 50 stopped workers
place(2) worker(37) stopped --- 49 stopped workers
place(2) worker(66) stopped --- 48 stopped workersplace(3) worker(3) stopped --- 1 stopped workers
place(1) worker(35) stopped --- 37 stopped workers

place(2) worker(46) stopped --- 45 stopped workers
place(2) worker(25) stopped --- 43 stopped workers
place(2) worker(5) stopped --- 42 stopped workers
place(3) worker(12) stopped --- 0 stopped workers
place(1) worker(53) stopped --- 39 stopped workers
place(1) worker(34) stopped --- 40 stopped workers
place(1) worker(67) stopped --- 41 stopped workers
place(1) worker(32) stopped --- 39 stopped workers
place(1) worker(46) stopped --- 40 stopped workersplace(3) worker(67) stopped --- 0 stopped workers
place(3) worker(3) stopped --- 7 stopped workers
place(3) worker(33) stopped --- 22 stopped workers
place(3) worker(65) stopped --- 41 stopped workers
place(3) worker(62) stopped --- 43 stopped workers
place(3) worker(34) stopped --- 52 stopped workers
place(3) worker(8) stopped --- 0 stopped workers
place(1) worker(23) stopped --- 40 stopped workersplace(2) worker(24) stopped --- 67 stopped workers

place(3) worker(15) stopped --- 54 stopped workers
place(3) worker(16) stopped --- 54 stopped workers
place(3) worker(10) stopped --- 51 stopped workers

place(3) worker(56) stopped --- 52 stopped workers
place(3) worker(53) stopped --- 42 stopped workers
place(3) worker(26) stopped --- 44 stopped workers
place(3) worker(66) stopped --- 51 stopped workers
place(3) worker(45) stopped --- 48 stopped workers
place(3) worker(67) stopped --- 49 stopped workers
place(3) worker(2) stopped --- 51 stopped workers
place(3) worker(52) stopped --- 47 stopped workers
place(1) worker(2) stopped --- 39 stopped workers
place(3) worker(33) stopped --- 49 stopped workers
place(3) worker(24) stopped --- 52 stopped workers
place(3) worker(20) stopped --- 52 stopped workers
place(1) worker(53) stopped --- 41 stopped workers
place(1) worker(1) stopped --- 39 stopped workers
place(3) worker(31) stopped --- 48 stopped workers
place(3) worker(36) stopped --- 53 stopped workers
place(3) worker(28) stopped --- 46 stopped workers
place(3) worker(4) stopped --- 55 stopped workers
place(3) worker(14) stopped --- 57 stopped workers
place(3) worker(47) stopped --- 59 stopped workers
place(3) worker(6) stopped --- 46 stopped workers
place(1) worker(46) stopped --- 46 stopped workers
place(3) worker(48) stopped --- 47 stopped workers
place(3) worker(64) stopped --- 61 stopped workers
place(3) worker(51) stopped --- 62 stopped workers
place(3) worker(9) stopped --- 63 stopped workers
place(1) worker(33) stopped --- 49 stopped workers
