Concurrent workers; 68
Granulatiry; 1000
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(3) worker(15) stopped --- 11 stopped workers
place(3) worker(20) stopped --- 31 stopped workers
place(3) worker(27) stopped --- 50 stopped workersplace(0) worker(59) stopped --- 1 stopped workers
place(2) worker(21) stopped --- 1 stopped workers
place(2) worker(28) stopped --- 9 stopped workersplace(1) worker(32) stopped --- 0 stopped workers

place(3) worker(38) stopped --- 53 stopped workers
place(0) worker(2) stopped --- 0 stopped workers

place(2) worker(24) stopped --- 29 stopped workers
place(1) worker(52) stopped --- 0 stopped workers
place(1) worker(31) stopped --- 0 stopped workers
place(3) worker(64) stopped --- 57 stopped workersplace(0) worker(7) stopped --- 46 stopped workers
place(0) worker(63) stopped --- 0 stopped workers
place(0) worker(42) stopped --- 0 stopped workers
place(0) worker(38) stopped --- 0 stopped workers
place(2) worker(0) stopped --- 42 stopped workers
place(1) worker(43) stopped --- 59 stopped workers

place(0) worker(49) stopped --- 0 stopped workers
place(0) worker(45) stopped --- 53 stopped workers
place(2) worker(41) stopped --- 52 stopped workers
place(2) worker(2) stopped --- 56 stopped workers
place(2) worker(19) stopped --- 1 stopped workers
place(1) worker(58) stopped --- 62 stopped workers
place(1) worker(36) stopped --- 3 stopped workersplace(3) worker(29) stopped --- 0 stopped workers
place(0) worker(6) stopped --- 55 stopped workers
place(0) worker(29) stopped --- 5 stopped workersplace(2) worker(34) stopped --- 2 stopped workers

place(3) worker(7) stopped --- 56 stopped workers

place(2) worker(8) stopped --- 0 stopped workers
place(1) worker(46) stopped --- 65 stopped workers
place(1) worker(5) stopped --- 64 stopped workers
place(1) worker(56) stopped --- 63 stopped workers
place(1) worker(35) stopped --- 61 stopped workers
place(3) worker(55) stopped --- 57 stopped workersplace(0) worker(14) stopped --- 1 stopped workers
place(0) worker(63) stopped --- 56 stopped workers
place(0) worker(58) stopped --- 1 stopped workers
place(2) worker(38) stopped --- 62 stopped workers
place(1) worker(51) stopped --- 60 stopped workers
place(1) worker(45) stopped --- 65 stopped workers
place(1) worker(64) stopped --- 62 stopped workers
place(0) worker(36) stopped --- 3 stopped workers
place(0) worker(46) stopped --- 5 stopped workersplace(2) worker(47) stopped --- 64 stopped workers
place(3) worker(2) stopped --- 57 stopped workers


place(1) worker(63) stopped --- 67 stopped workersplace(3) worker(42) stopped --- 58 stopped workers
place(0) worker(62) stopped --- 1 stopped workers
place(2) worker(3) stopped --- 61 stopped workers

place(3) worker(30) stopped --- 56 stopped workers
place(0) worker(49) stopped --- 61 stopped workers
place(2) worker(44) stopped --- 60 stopped workers
place(1) worker(57) stopped --- 59 stopped workers
place(3) worker(28) stopped --- 58 stopped workersplace(0) worker(65) stopped --- 61 stopped workers
place(2) worker(40) stopped --- 59 stopped workers
place(1) worker(31) stopped --- 58 stopped workers

place(0) worker(59) stopped --- 59 stopped workers
place(2) worker(67) stopped --- 58 stopped workers
place(1) worker(40) stopped --- 57 stopped workers
place(3) worker(52) stopped --- 55 stopped workersplace(0) worker(29) stopped --- 58 stopped workers
place(2) worker(19) stopped --- 57 stopped workers
place(1) worker(62) stopped --- 57 stopped workers

place(0) worker(62) stopped --- 57 stopped workers
place(2) worker(34) stopped --- 61 stopped workers
place(1) worker(53) stopped --- 57 stopped workers
place(3) worker(46) stopped --- 61 stopped workersplace(0) worker(61) stopped --- 60 stopped workersplace(2) worker(31) stopped --- 65 stopped workers
place(1) worker(7) stopped --- 56 stopped workers


place(2) worker(32) stopped --- 56 stopped workers
place(1) worker(17) stopped --- 56 stopped workers
place(3) worker(8) stopped --- 55 stopped workers
place(0) worker(16) stopped --- 56 stopped workers
place(2) worker(66) stopped --- 54 stopped workers
place(1) worker(16) stopped --- 52 stopped workers
place(3) worker(51) stopped --- 51 stopped workers
place(0) worker(32) stopped --- 58 stopped workers
place(2) worker(15) stopped --- 54 stopped workers
place(1) worker(32) stopped --- 51 stopped workers
place(3) worker(19) stopped --- 51 stopped workers
place(0) worker(26) stopped --- 59 stopped workers
place(2) worker(33) stopped --- 51 stopped workers
place(1) worker(22) stopped --- 51 stopped workers
place(3) worker(10) stopped --- 50 stopped workers
place(0) worker(8) stopped --- 54 stopped workers
place(2) worker(42) stopped --- 51 stopped workers
place(2) worker(65) stopped --- 51 stopped workers
place(2) worker(63) stopped --- 49 stopped workersplace(1) worker(4) stopped --- 51 stopped workers
place(3) worker(25) stopped --- 64 stopped workersplace(0) worker(3) stopped --- 61 stopped workers
place(2) worker(13) stopped --- 50 stopped workers
place(2) worker(22) stopped --- 49 stopped workers
place(2) worker(7) stopped --- 49 stopped workers
place(1) worker(34) stopped --- 51 stopped workers


place(2) worker(39) stopped --- 48 stopped workers
place(2) worker(30) stopped --- 47 stopped workers
place(2) worker(20) stopped --- 41 stopped workers
place(1) worker(66) stopped --- 48 stopped workers
place(3) worker(20) stopped --- 66 stopped workers
place(0) worker(36) stopped --- 53 stopped workers
place(1) worker(12) stopped --- 47 stopped workersplace(3) worker(62) stopped --- 49 stopped workers
place(0) worker(24) stopped --- 65 stopped workers
place(2) worker(4) stopped --- 41 stopped workers

place(3) worker(12) stopped --- 48 stopped workers
place(0) worker(30) stopped --- 51 stopped workers
place(2) worker(43) stopped --- 41 stopped workers
place(1) worker(23) stopped --- 46 stopped workers
place(3) worker(45) stopped --- 48 stopped workers
place(0) worker(18) stopped --- 50 stopped workers
place(2) worker(12) stopped --- 42 stopped workers
place(1) worker(20) stopped --- 47 stopped workers
place(3) worker(65) stopped --- 48 stopped workers
place(0) worker(38) stopped --- 50 stopped workers
place(2) worker(23) stopped --- 42 stopped workers
place(1) worker(27) stopped --- 45 stopped workers
place(3) worker(49) stopped --- 48 stopped workers
place(0) worker(12) stopped --- 50 stopped workers
place(2) worker(45) stopped --- 37 stopped workers
place(1) worker(21) stopped --- 44 stopped workers
place(3) worker(37) stopped --- 47 stopped workers
place(0) worker(2) stopped --- 49 stopped workers
place(2) worker(51) stopped --- 37 stopped workers
place(1) worker(47) stopped --- 44 stopped workers
place(3) worker(29) stopped --- 44 stopped workers
place(0) worker(57) stopped --- 64 stopped workers
place(0) worker(12) stopped --- 65 stopped workers
place(0) worker(20) stopped --- 66 stopped workers
place(0) worker(23) stopped --- 48 stopped workers
place(0) worker(20) stopped --- 49 stopped workers
place(2) worker(37) stopped --- 36 stopped workers
place(1) worker(3) stopped --- 32 stopped workers
place(3) worker(40) stopped --- 44 stopped workers
place(0) worker(43) stopped --- 48 stopped workers
place(0) worker(67) stopped --- 47 stopped workers
place(2) worker(18) stopped --- 36 stopped workers
place(1) worker(11) stopped --- 40 stopped workers
place(3) worker(31) stopped --- 44 stopped workers
place(0) worker(33) stopped --- 43 stopped workers
place(0) worker(35) stopped --- 43 stopped workers
place(0) worker(31) stopped --- 43 stopped workersplace(2) worker(14) stopped --- 36 stopped workers
place(1) worker(65) stopped --- 40 stopped workers
place(3) worker(66) stopped --- 44 stopped workers

place(0) worker(9) stopped --- 40 stopped workers
place(0) worker(14) stopped --- 40 stopped workers
place(2) worker(57) stopped --- 35 stopped workers
place(1) worker(13) stopped --- 40 stopped workers
place(3) worker(44) stopped --- 41 stopped workers
place(0) worker(21) stopped --- 39 stopped workers
place(2) worker(54) stopped --- 33 stopped workers
place(1) worker(63) stopped --- 38 stopped workers
place(3) worker(23) stopped --- 44 stopped workers
place(0) worker(26) stopped --- 37 stopped workers
place(2) worker(46) stopped --- 32 stopped workers
place(1) worker(45) stopped --- 38 stopped workersplace(3) worker(1) stopped --- 40 stopped workers
place(0) worker(13) stopped --- 37 stopped workers
place(2) worker(16) stopped --- 31 stopped workers

place(3) worker(35) stopped --- 41 stopped workers
place(0) worker(24) stopped --- 37 stopped workers
place(2) worker(26) stopped --- 31 stopped workers
place(1) worker(30) stopped --- 38 stopped workers
place(3) worker(5) stopped --- 40 stopped workers
place(0) worker(48) stopped --- 34 stopped workers
place(2) worker(53) stopped --- 31 stopped workers
place(1) worker(15) stopped --- 38 stopped workers
place(3) worker(47) stopped --- 40 stopped workers
place(0) worker(50) stopped --- 34 stopped workers
place(2) worker(60) stopped --- 30 stopped workers
place(1) worker(44) stopped --- 38 stopped workers
place(3) worker(39) stopped --- 32 stopped workers
place(0) worker(25) stopped --- 35 stopped workers
place(2) worker(48) stopped --- 25 stopped workers
place(1) worker(50) stopped --- 34 stopped workers
place(3) worker(25) stopped --- 34 stopped workers
place(3) worker(58) stopped --- 34 stopped workers
place(3) worker(56) stopped --- 35 stopped workers
place(3) worker(46) stopped --- 32 stopped workers
place(3) worker(14) stopped --- 35 stopped workers
place(0) worker(15) stopped --- 34 stopped workers
place(2) worker(61) stopped --- 25 stopped workers
place(1) worker(18) stopped --- 32 stopped workers
place(3) worker(43) stopped --- 24 stopped workers
place(3) worker(30) stopped --- 27 stopped workers
place(3) worker(61) stopped --- 25 stopped workers
place(0) worker(1) stopped --- 30 stopped workers
place(2) worker(9) stopped --- 25 stopped workers
place(1) worker(6) stopped --- 33 stopped workers
place(3) worker(48) stopped --- 24 stopped workers
place(3) worker(54) stopped --- 23 stopped workers
place(3) worker(63) stopped --- 23 stopped workers
place(3) worker(41) stopped --- 22 stopped workers
place(0) worker(66) stopped --- 31 stopped workers
place(2) worker(25) stopped --- 25 stopped workers
place(1) worker(42) stopped --- 29 stopped workers
place(3) worker(59) stopped --- 23 stopped workers
place(3) worker(6) stopped --- 22 stopped workers
place(3) worker(17) stopped --- 19 stopped workersplace(0) worker(55) stopped --- 28 stopped workers
place(2) worker(64) stopped --- 24 stopped workers
place(1) worker(67) stopped --- 31 stopped workers

place(3) worker(4) stopped --- 20 stopped workers
place(3) worker(34) stopped --- 12 stopped workers
place(0) worker(58) stopped --- 28 stopped workers
place(2) worker(5) stopped --- 25 stopped workers
place(1) worker(8) stopped --- 31 stopped workers
place(3) worker(16) stopped --- 11 stopped workers
place(3) worker(33) stopped --- 13 stopped workers
place(0) worker(42) stopped --- 28 stopped workers
place(2) worker(49) stopped --- 25 stopped workers
place(1) worker(60) stopped --- 21 stopped workers
place(3) worker(9) stopped --- 12 stopped workers
place(0) worker(41) stopped --- 26 stopped workers
place(2) worker(36) stopped --- 25 stopped workersplace(1) worker(40) stopped --- 22 stopped workers
place(3) worker(11) stopped --- 12 stopped workers
place(0) worker(17) stopped --- 25 stopped workers

place(1) worker(28) stopped --- 21 stopped workers
place(3) worker(22) stopped --- 11 stopped workers
place(0) worker(46) stopped --- 23 stopped workers
place(2) worker(17) stopped --- 24 stopped workers
place(1) worker(26) stopped --- 24 stopped workers
place(1) worker(36) stopped --- 21 stopped workers
place(1) worker(49) stopped --- 22 stopped workers
place(3) worker(26) stopped --- 11 stopped workers
place(0) worker(65) stopped --- 22 stopped workers
place(2) worker(47) stopped --- 22 stopped workers
place(1) worker(24) stopped --- 21 stopped workers
place(1) worker(54) stopped --- 20 stopped workers
place(1) worker(25) stopped --- 19 stopped workers
place(3) worker(0) stopped --- 68 stopped workers
place(0) worker(47) stopped --- 23 stopped workers
place(2) worker(10) stopped --- 21 stopped workers
place(1) worker(10) stopped --- 8 stopped workers
place(3) worker(53) stopped --- 9 stopped workers
place(0) worker(54) stopped --- 23 stopped workers
place(2) worker(6) stopped --- 68 stopped workers
place(1) worker(14) stopped --- 5 stopped workers
place(3) worker(28) stopped --- 1 stopped workers
place(0) worker(27) stopped --- 23 stopped workersplace(2) worker(59) stopped --- 18 stopped workers
place(1) worker(64) stopped --- 5 stopped workers
place(3) worker(13) stopped --- 0 stopped workers

place(2) worker(8) stopped --- 18 stopped workers
place(1) worker(1) stopped --- 8 stopped workers
place(3) worker(24) stopped --- 2 stopped workers
place(0) worker(16) stopped --- 23 stopped workers
place(2) worker(11) stopped --- 11 stopped workers
place(1) worker(61) stopped --- 8 stopped workers
place(3) worker(19) stopped --- 2 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@10f
place(2) worker(27) stopped --- 11 stopped workers
place(1) worker(29) stopped --- 8 stopped workers
place(3) worker(50) stopped --- 6 stopped workers
place(0) worker(5) stopped --- 18 stopped workers
place(2) worker(29) stopped --- 11 stopped workers
place(1) worker(33) stopped --- 8 stopped workers
place(3) worker(10) stopped --- 1 stopped workers
place(0) worker(4) stopped --- 19 stopped workersplace(2) worker(1) stopped --- 11 stopped workers
place(1) worker(41) stopped --- 11 stopped workers
place(3) worker(27) stopped --- 1 stopped workers

place(2) worker(56) stopped --- 11 stopped workers
place(2) worker(35) stopped --- 11 stopped workers
place(2) worker(52) stopped --- 4 stopped workers
place(2) worker(31) stopped --- 3 stopped workers
place(2) worker(66) stopped --- 0 stopped workers
place(2) worker(38) stopped --- 2 stopped workers
place(1) worker(37) stopped --- 12 stopped workers
place(3) worker(2) stopped --- 0 stopped workers
place(0) worker(28) stopped --- 18 stopped workers
place(2) worker(33) stopped --- 0 stopped workers
place(2) worker(41) stopped --- 6 stopped workers
place(2) worker(40) stopped --- 6 stopped workers
place(1) worker(38) stopped --- 11 stopped workers
place(3) worker(36) stopped --- 0 stopped workers
place(0) worker(34) stopped --- 18 stopped workersplace(2) worker(57) stopped --- 6 stopped workers
place(2) worker(67) stopped --- 2 stopped workers
place(2) worker(30) stopped --- 2 stopped workers
place(2) worker(62) stopped --- 2 stopped workers
place(1) worker(5) stopped --- 11 stopped workers
place(3) worker(23) stopped --- 4 stopped workers

place(2) worker(58) stopped --- 2 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@10f
place(2) worker(16) stopped --- 67 stopped workers
place(2) worker(53) stopped --- 66 stopped workers
place(1) worker(19) stopped --- 11 stopped workers
place(3) worker(42) stopped --- 3 stopped workers
place(0) worker(6) stopped --- 18 stopped workers
place(2) worker(25) stopped --- 64 stopped workers
place(1) worker(2) stopped --- 9 stopped workers
place(3) worker(21) stopped --- 3 stopped workers
place(0) worker(60) stopped --- 17 stopped workers
place(2) worker(26) stopped --- 63 stopped workers
place(1) worker(57) stopped --- 10 stopped workers
place(3) worker(3) stopped --- 2 stopped workersplace(0) worker(0) stopped --- 19 stopped workers
place(2) worker(55) stopped --- 62 stopped workers
place(1) worker(9) stopped --- 8 stopped workers

place(0) worker(23) stopped --- 18 stopped workers
place(2) worker(50) stopped --- 60 stopped workers
place(1) worker(35) stopped --- 10 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@10f
place(0) worker(52) stopped --- 14 stopped workers
place(2) worker(58) stopped --- 64 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@10f
place(3) worker(45) stopped --- 67 stopped workers
place(0) worker(40) stopped --- 14 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(0) stopped --- 68 stopped workers
place(1) worker(19) stopped --- 66 stopped workers
place(3) worker(47) stopped --- 65 stopped workers
place(0) worker(64) stopped --- 13 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(26) stopped --- 66 stopped workers
place(3) worker(22) stopped --- 63 stopped workers
place(0) worker(11) stopped --- 9 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(60) stopped --- 62 stopped workers
place(0) worker(37) stopped --- 13 stopped workers
place(3) worker(54) stopped --- 61 stopped workers
place(0) worker(9) stopped --- 8 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(15) stopped --- 61 stopped workers
place(0) worker(10) stopped --- 8 stopped workers
place(3) worker(32) stopped --- 60 stopped workers
place(0) worker(3) stopped --- 8 stopped workers
place(3) worker(48) stopped --- 57 stopped workers
place(0) worker(22) stopped --- 7 stopped workers
place(3) worker(67) stopped --- 55 stopped workers
place(0) worker(56) stopped --- 7 stopped workers
place(3) worker(57) stopped --- 54 stopped workers
place(0) worker(45) stopped --- 9 stopped workers
place(3) worker(21) stopped --- 56 stopped workers
place(0) worker(19) stopped --- 7 stopped workersplace(3) worker(3) stopped --- 56 stopped workers

place(3) worker(18) stopped --- 56 stopped workers
place(0) worker(12) stopped --- 1 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(8) stopped --- 1 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(51) stopped --- 2 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) worker(53) stopped --- 68 stopped workers
place(0) worker(56) stopped --- 67 stopped workers
place(0) worker(22) stopped --- 66 stopped workers
place(0) worker(64) stopped --- 64 stopped workers
place(0) worker(13) stopped --- 63 stopped workers
place(0) worker(19) stopped --- 63 stopped workers
place(0) worker(37) stopped --- 61 stopped workers
place(0) worker(15) stopped --- 58 stopped workers
place(0) worker(44) stopped --- 57 stopped workers
place(0) worker(25) stopped --- 57 stopped workers
place(0) worker(39) stopped --- 57 stopped workers
place(0): thread waiting on operation handist.collections.glb.GlbOperation@116
place(3): thread waiting on operation handist.collections.glb.GlbOperation@116
place(2): thread waiting on operation handist.collections.glb.GlbOperation@116
place(1): thread waiting on operation handist.collections.glb.GlbOperation@116
place(1) worker(60) stopped --- 1 stopped workers
place(0) worker(57) stopped --- 1 stopped workers
place(1) worker(3) stopped --- 3 stopped workers
place(0) worker(47) stopped --- 1 stopped workers
place(0) worker(43) stopped --- 14 stopped workersplace(2) worker(31) stopped --- 0 stopped workers
place(1) worker(12) stopped --- 0 stopped workers
place(1) worker(4) stopped --- 7 stopped workersplace(3) worker(6) stopped --- 1 stopped workers

place(0) worker(35) stopped --- 26 stopped workersplace(2) worker(30) stopped --- 0 stopped workers
place(2) worker(59) stopped --- 1 stopped workers
place(2) worker(46) stopped --- 4 stopped workers

place(1) worker(45) stopped --- 31 stopped workers
place(3) worker(55) stopped --- 3 stopped workers
place(3) worker(9) stopped --- 4 stopped workers
place(0) worker(57) stopped --- 39 stopped workers
place(0) worker(9) stopped --- 43 stopped workersplace(2) worker(32) stopped --- 24 stopped workers
place(2) worker(16) stopped --- 44 stopped workers
place(2) worker(4) stopped --- 52 stopped workersplace(1) worker(15) stopped --- 50 stopped workers
place(1) worker(50) stopped --- 52 stopped workers
place(1) worker(10) stopped --- 57 stopped workers
place(1) worker(7) stopped --- 0 stopped workers
place(1) worker(6) stopped --- 60 stopped workers
place(1) worker(50) stopped --- 0 stopped workers

place(3) worker(23) stopped --- 18 stopped workers

place(0) worker(2) stopped --- 40 stopped workers

place(2) worker(15) stopped --- 56 stopped workers
place(2) worker(22) stopped --- 57 stopped workersplace(1) worker(18) stopped --- 0 stopped workers
place(1) worker(3) stopped --- 1 stopped workers
place(1) worker(58) stopped --- 62 stopped workers
place(1) worker(61) stopped --- 63 stopped workers
place(3) worker(3) stopped --- 39 stopped workers
place(3) worker(7) stopped --- 43 stopped workersplace(0) worker(46) stopped --- 43 stopped workers
place(1) worker(57) stopped --- 1 stopped workers
place(1) worker(9) stopped --- 0 stopped workers

place(3) worker(58) stopped --- 52 stopped workers
place(3) worker(24) stopped --- 54 stopped workers
place(3) worker(63) stopped --- 57 stopped workers
place(3) worker(42) stopped --- 0 stopped workers
place(3) worker(10) stopped --- 2 stopped workersplace(0) worker(16) stopped --- 44 stopped workers
place(2) worker(64) stopped --- 59 stopped workersplace(1) worker(6) stopped --- 0 stopped workers

place(3) worker(34) stopped --- 59 stopped workers

place(1) worker(55) stopped --- 58 stopped workers
place(0) worker(36) stopped --- 0 stopped workers
place(2) worker(67) stopped --- 62 stopped workers
place(3) worker(14) stopped --- 1 stopped workers
place(0) worker(43) stopped --- 50 stopped workers
place(1) worker(67) stopped --- 60 stopped workers
place(3) worker(26) stopped --- 62 stopped workers
place(2) worker(51) stopped --- 63 stopped workersplace(1) worker(17) stopped --- 59 stopped workers
place(0) worker(1) stopped --- 3 stopped workers


place(3) worker(66) stopped --- 0 stopped workers
place(0) worker(14) stopped --- 52 stopped workers
place(2) worker(40) stopped --- 0 stopped workers
place(1) worker(34) stopped --- 58 stopped workers
place(3) worker(21) stopped --- 64 stopped workersplace(0) worker(24) stopped --- 0 stopped workers
place(2) worker(30) stopped --- 66 stopped workers
place(1) worker(29) stopped --- 62 stopped workers

place(0) worker(48) stopped --- 0 stopped workers
place(2) worker(22) stopped --- 66 stopped workers
place(1) worker(54) stopped --- 60 stopped workers
place(3) worker(10) stopped --- 64 stopped workersplace(0) worker(9) stopped --- 0 stopped workers
place(2) worker(25) stopped --- 66 stopped workers
place(1) worker(51) stopped --- 60 stopped workers

place(0) worker(58) stopped --- 54 stopped workers
place(2) worker(25) stopped --- 66 stopped workers
place(1) worker(48) stopped --- 65 stopped workers
place(3) worker(26) stopped --- 0 stopped workers
place(0) worker(29) stopped --- 0 stopped workers
place(2) worker(58) stopped --- 65 stopped workers
place(1) worker(38) stopped --- 58 stopped workers
place(3) worker(41) stopped --- 1 stopped workers
place(0) worker(66) stopped --- 54 stopped workers
place(2) worker(57) stopped --- 64 stopped workers
place(1) worker(39) stopped --- 56 stopped workers
place(3) worker(44) stopped --- 1 stopped workers
place(0) worker(38) stopped --- 1 stopped workers
place(0) worker(4) stopped --- 0 stopped workers
place(0) worker(62) stopped --- 55 stopped workers
place(0) worker(63) stopped --- 0 stopped workers
place(0) worker(66) stopped --- 3 stopped workers
place(0) worker(13) stopped --- 59 stopped workers
place(0) worker(25) stopped --- 0 stopped workersplace(2) worker(34) stopped --- 61 stopped workers
place(1) worker(52) stopped --- 67 stopped workersplace(3) worker(36) stopped --- 1 stopped workers

place(0) worker(58) stopped --- 0 stopped workers
place(0) worker(63) stopped --- 61 stopped workers
place(2) worker(33) stopped --- 61 stopped workers
place(2) worker(9) stopped --- 58 stopped workers

place(3) worker(32) stopped --- 64 stopped workers
place(0) worker(8) stopped --- 60 stopped workers
place(0) worker(24) stopped --- 58 stopped workers
place(0) worker(45) stopped --- 57 stopped workers
place(0) worker(28) stopped --- 61 stopped workers
place(2) worker(8) stopped --- 55 stopped workers
place(1) worker(2) stopped --- 56 stopped workers
place(3) worker(31) stopped --- 1 stopped workers
place(0) worker(54) stopped --- 62 stopped workers
place(0) worker(49) stopped --- 57 stopped workers
place(0) worker(39) stopped --- 61 stopped workers
place(0) worker(18) stopped --- 62 stopped workers
place(0) worker(32) stopped --- 55 stopped workers
place(2) worker(29) stopped --- 54 stopped workers
place(2) worker(47) stopped --- 54 stopped workers
place(1) worker(66) stopped --- 56 stopped workers
place(3) worker(64) stopped --- 66 stopped workers
place(0) worker(9) stopped --- 65 stopped workers
place(2) worker(63) stopped --- 52 stopped workers
place(2) worker(35) stopped --- 51 stopped workers
place(1) worker(56) stopped --- 55 stopped workers
place(3) worker(24) stopped --- 0 stopped workers
place(0) worker(36) stopped --- 52 stopped workers
place(2) worker(59) stopped --- 51 stopped workers
place(1) worker(49) stopped --- 51 stopped workers
place(3) worker(34) stopped --- 1 stopped workers
place(0) worker(22) stopped --- 54 stopped workers
place(2) worker(39) stopped --- 50 stopped workers
place(1) worker(14) stopped --- 52 stopped workers
place(1) worker(22) stopped --- 52 stopped workers
place(3) worker(35) stopped --- 67 stopped workers
place(0) worker(42) stopped --- 53 stopped workers
place(2) worker(17) stopped --- 51 stopped workers
place(1) worker(15) stopped --- 66 stopped workers
place(3) worker(29) stopped --- 65 stopped workers
place(0) worker(3) stopped --- 51 stopped workers
place(2) worker(36) stopped --- 49 stopped workers
place(1) worker(47) stopped --- 52 stopped workers
place(3) worker(37) stopped --- 64 stopped workers
place(0) worker(35) stopped --- 66 stopped workersplace(2) worker(6) stopped --- 50 stopped workers
place(3) worker(54) stopped --- 62 stopped workers

place(2) worker(37) stopped --- 45 stopped workers
place(1) worker(37) stopped --- 52 stopped workers
place(1) worker(57) stopped --- 52 stopped workers
place(1) worker(18) stopped --- 52 stopped workers
place(1) worker(13) stopped --- 51 stopped workers
place(3) worker(59) stopped --- 62 stopped workers
place(0) worker(64) stopped --- 50 stopped workersplace(2) worker(31) stopped --- 44 stopped workers
place(1) worker(36) stopped --- 52 stopped workers
place(3) worker(25) stopped --- 65 stopped workers

place(2) worker(24) stopped --- 43 stopped workers
place(1) worker(53) stopped --- 53 stopped workers
place(3) worker(44) stopped --- 64 stopped workers
place(0) worker(25) stopped --- 49 stopped workers
place(2) worker(13) stopped --- 43 stopped workers
place(1) worker(64) stopped --- 52 stopped workers
place(3) worker(42) stopped --- 61 stopped workers
place(0) worker(27) stopped --- 48 stopped workers
place(2) worker(40) stopped --- 43 stopped workers
place(1) worker(32) stopped --- 41 stopped workersplace(3) worker(41) stopped --- 60 stopped workers
place(0) worker(61) stopped --- 46 stopped workers
place(2) worker(2) stopped --- 42 stopped workers

place(3) worker(66) stopped --- 58 stopped workers
place(0) worker(0) stopped --- 46 stopped workers
place(2) worker(7) stopped --- 42 stopped workers
place(1) worker(43) stopped --- 41 stopped workersplace(3) worker(36) stopped --- 56 stopped workers
place(0) worker(35) stopped --- 45 stopped workers
place(2) worker(61) stopped --- 39 stopped workers

place(1) worker(26) stopped --- 38 stopped workers
place(3) worker(14) stopped --- 56 stopped workers
place(3) worker(55) stopped --- 52 stopped workers
place(3) worker(30) stopped --- 51 stopped workers
place(3) worker(11) stopped --- 51 stopped workers
place(0) worker(7) stopped --- 43 stopped workers
place(2) worker(62) stopped --- 43 stopped workers
place(1) worker(59) stopped --- 40 stopped workersplace(3) worker(62) stopped --- 49 stopped workers
place(3) worker(6) stopped --- 50 stopped workers
place(3) worker(52) stopped --- 50 stopped workers
place(0) worker(5) stopped --- 43 stopped workers
place(2) worker(48) stopped --- 43 stopped workers

place(3) worker(53) stopped --- 50 stopped workers
place(3) worker(65) stopped --- 49 stopped workers
place(3) worker(27) stopped --- 44 stopped workers
place(3) worker(61) stopped --- 43 stopped workers
place(0) worker(1) stopped --- 43 stopped workers
place(2) worker(52) stopped --- 34 stopped workers
place(1) worker(62) stopped --- 39 stopped workers
place(3) worker(33) stopped --- 43 stopped workers
place(3) worker(13) stopped --- 42 stopped workers
place(3) worker(45) stopped --- 40 stopped workers
place(0) worker(21) stopped --- 42 stopped workers
place(2) worker(12) stopped --- 34 stopped workers
place(1) worker(19) stopped --- 38 stopped workers
place(0) worker(39) stopped --- 40 stopped workers
place(2) worker(43) stopped --- 34 stopped workers
place(1) worker(5) stopped --- 38 stopped workers
place(3) worker(8) stopped --- 40 stopped workers
place(3) worker(17) stopped --- 42 stopped workers
place(3) worker(39) stopped --- 31 stopped workers
place(0) worker(4) stopped --- 42 stopped workers
place(2) worker(21) stopped --- 33 stopped workers
place(1) worker(52) stopped --- 35 stopped workers
place(3) worker(60) stopped --- 37 stopped workers
place(0) worker(17) stopped --- 43 stopped workers
place(2) worker(44) stopped --- 30 stopped workers
place(1) worker(11) stopped --- 35 stopped workers
place(3) worker(2) stopped --- 37 stopped workers
place(0) worker(37) stopped --- 43 stopped workers
place(2) worker(38) stopped --- 32 stopped workers
place(1) worker(21) stopped --- 35 stopped workers
place(3) worker(15) stopped --- 37 stopped workers
place(0) worker(60) stopped --- 43 stopped workers
place(2) worker(1) stopped --- 32 stopped workers
place(1) worker(33) stopped --- 33 stopped workers
place(3) worker(22) stopped --- 34 stopped workers
place(0) worker(31) stopped --- 43 stopped workers
place(2) worker(26) stopped --- 31 stopped workers
place(1) worker(46) stopped --- 34 stopped workers
place(3) worker(5) stopped --- 36 stopped workers
place(0) worker(40) stopped --- 42 stopped workers
