Concurrent workers; 68
Granulatiry; 40
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(61) stopped --- 54 stopped workers
place(0) worker(49) stopped --- 41 stopped workers
place(2) worker(32) stopped --- 56 stopped workers
place(1) worker(26) stopped --- 46 stopped workers
place(3) worker(14) stopped --- 53 stopped workers
place(0) worker(30) stopped --- 16 stopped workers
place(2) worker(19) stopped --- 56 stopped workers
place(1) worker(21) stopped --- 44 stopped workers
place(3) worker(49) stopped --- 52 stopped workers
place(0) worker(5) stopped --- 43 stopped workers
place(2) worker(36) stopped --- 55 stopped workers
place(1) worker(8) stopped --- 45 stopped workers
place(3) worker(10) stopped --- 51 stopped workers
place(0) worker(67) stopped --- 16 stopped workersplace(2) worker(21) stopped --- 54 stopped workers
place(1) worker(39) stopped --- 43 stopped workers
place(3) worker(26) stopped --- 50 stopped workers

place(2) worker(66) stopped --- 52 stopped workers
place(1) worker(67) stopped --- 41 stopped workers
place(3) worker(31) stopped --- 56 stopped workers
place(0) worker(18) stopped --- 15 stopped workers
place(2) worker(23) stopped --- 54 stopped workers
place(1) worker(27) stopped --- 40 stopped workers
place(3) worker(46) stopped --- 56 stopped workers
place(0) worker(59) stopped --- 46 stopped workers
place(2) worker(57) stopped --- 52 stopped workers
place(1) worker(20) stopped --- 40 stopped workers
place(3) worker(40) stopped --- 55 stopped workers
place(0) worker(4) stopped --- 14 stopped workers
place(2) worker(16) stopped --- 50 stopped workers
place(1) worker(16) stopped --- 38 stopped workers
place(3) worker(12) stopped --- 53 stopped workers
place(0) worker(14) stopped --- 47 stopped workers
place(2) worker(42) stopped --- 49 stopped workers
place(1) worker(35) stopped --- 38 stopped workers
place(3) worker(24) stopped --- 52 stopped workers
place(0) worker(2) stopped --- 18 stopped workers
place(2) worker(47) stopped --- 48 stopped workers
place(1) worker(42) stopped --- 38 stopped workers
place(3) worker(50) stopped --- 53 stopped workers
place(0) worker(46) stopped --- 49 stopped workersplace(2) worker(50) stopped --- 49 stopped workers
place(1) worker(51) stopped --- 37 stopped workers
place(3) worker(30) stopped --- 53 stopped workers

place(2) worker(3) stopped --- 47 stopped workers
place(1) worker(47) stopped --- 36 stopped workers
place(3) worker(47) stopped --- 53 stopped workers
place(0) worker(56) stopped --- 17 stopped workersplace(2) worker(56) stopped --- 46 stopped workers
place(1) worker(22) stopped --- 36 stopped workers
place(3) worker(34) stopped --- 53 stopped workers

place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(49) stopped --- 35 stopped workers
place(3) worker(9) stopped --- 53 stopped workers
place(0) worker(22) stopped --- 49 stopped workers
place(2) received 1 assignments from place(0)
place(1) worker(24) stopped --- 38 stopped workers
place(3) worker(14) stopped --- 51 stopped workers
place(0) worker(48) stopped --- 17 stopped workers
place(2): thread waiting on operation handist.collections.glb.GlbOperation@d5
place(1) worker(4) stopped --- 37 stopped workers
place(3) worker(44) stopped --- 50 stopped workers
place(0) worker(51) stopped --- 19 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@d5
place(1) worker(50) stopped --- 36 stopped workers
place(3) worker(55) stopped --- 49 stopped workers
place(0) worker(64) stopped --- 50 stopped workers
place(2) worker(29) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@d5
place(3) worker(10) stopped --- 49 stopped workers
place(0) worker(36) stopped --- 17 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(32) stopped --- 48 stopped workers
place(0) worker(53) stopped --- 17 stopped workers
place(2): thread waiting on operation handist.collections.glb.GlbOperation@db
place(1): thread waiting on operation handist.collections.glb.GlbOperation@db
place(3) worker(8) stopped --- 47 stopped workers
place(0) worker(13) stopped --- 53 stopped workersplace(2) worker(33) stopped --- 0 stopped workers
place(1) worker(40) stopped --- 0 stopped workers
place(3) worker(59) stopped --- 46 stopped workers

place(2) worker(37) stopped --- 0 stopped workers
place(1) worker(17) stopped --- 0 stopped workers
place(1) worker(47) stopped --- 0 stopped workersplace(3) worker(25) stopped --- 43 stopped workersplace(0) worker(15) stopped --- 15 stopped workers
place(2) worker(28) stopped --- 0 stopped workers


place(0) worker(42) stopped --- 15 stopped workers
place(2) worker(46) stopped --- 0 stopped workers
place(1) worker(50) stopped --- 0 stopped workers
place(3) worker(38) stopped --- 42 stopped workers
place(0) worker(56) stopped --- 13 stopped workers
place(2) worker(44) stopped --- 0 stopped workers
place(2) worker(9) stopped --- 0 stopped workers
place(2) worker(33) stopped --- 0 stopped workers
place(1) worker(15) stopped --- 0 stopped workers
place(1) worker(8) stopped --- 0 stopped workersplace(3) worker(1) stopped --- 41 stopped workersplace(0) worker(52) stopped --- 15 stopped workers
place(2) worker(13) stopped --- 0 stopped workers

place(0) worker(34) stopped --- 46 stopped workers

place(1) worker(24) stopped --- 0 stopped workers
place(1) worker(1) stopped --- 0 stopped workers
place(3) worker(62) stopped --- 41 stopped workersplace(0) worker(41) stopped --- 14 stopped workers
place(2) worker(24) stopped --- 1 stopped workers
place(1) worker(4) stopped --- 1 stopped workers
place(1) worker(3) stopped --- 0 stopped workers

place(0) worker(11) stopped --- 46 stopped workers
place(2) worker(43) stopped --- 0 stopped workers
place(1) worker(38) stopped --- 0 stopped workers
place(3) worker(23) stopped --- 68 stopped workers
place(3) worker(12) stopped --- 41 stopped workers
place(0) worker(19) stopped --- 14 stopped workers
place(2) worker(7) stopped --- 11 stopped workers
place(1) worker(42) stopped --- 0 stopped workers
place(3) worker(22) stopped --- 38 stopped workers
place(0) worker(8) stopped --- 46 stopped workersplace(2) worker(3) stopped --- 10 stopped workers
place(1) worker(45) stopped --- 0 stopped workers
place(1) worker(30) stopped --- 0 stopped workersplace(3) worker(60) stopped --- 37 stopped workers

place(2) worker(49) stopped --- 10 stopped workers

place(1) worker(50) stopped --- 3 stopped workers
place(1) worker(39) stopped --- 24 stopped workers
place(3) worker(16) stopped --- 36 stopped workers
place(0) worker(61) stopped --- 47 stopped workersplace(2) worker(28) stopped --- 10 stopped workers
place(1) worker(11) stopped --- 24 stopped workers
place(1) worker(20) stopped --- 26 stopped workers
place(1) worker(20) stopped --- 0 stopped workers
place(1) worker(64) stopped --- 23 stopped workers
place(3) worker(51) stopped --- 35 stopped workers

place(2) worker(31) stopped --- 10 stopped workersplace(1) worker(31) stopped --- 24 stopped workers
place(3) worker(18) stopped --- 34 stopped workers
place(0) worker(58) stopped --- 49 stopped workers

place(1) worker(12) stopped --- 25 stopped workers
place(3) worker(14) stopped --- 33 stopped workers
place(0) worker(50) stopped --- 12 stopped workersplace(2) worker(8) stopped --- 10 stopped workers
place(1) worker(42) stopped --- 25 stopped workers
place(3) worker(29) stopped --- 32 stopped workers

place(2) worker(46) stopped --- 10 stopped workers
place(1) worker(62) stopped --- 23 stopped workers
place(3) worker(36) stopped --- 31 stopped workers
place(0) worker(40) stopped --- 15 stopped workersplace(2) worker(17) stopped --- 10 stopped workers
place(1) worker(38) stopped --- 23 stopped workers
place(3) worker(26) stopped --- 30 stopped workers

place(2) worker(22) stopped --- 10 stopped workers
place(1) worker(55) stopped --- 24 stopped workers
place(3) worker(20) stopped --- 30 stopped workers
place(0) worker(21) stopped --- 14 stopped workers
place(2) worker(55) stopped --- 7 stopped workers
place(1) worker(13) stopped --- 22 stopped workers
place(3) worker(40) stopped --- 28 stopped workers
place(0) worker(24) stopped --- 46 stopped workersplace(2) worker(40) stopped --- 9 stopped workers
place(1) worker(26) stopped --- 25 stopped workers
place(3) worker(62) stopped --- 28 stopped workers
place(3) worker(21) stopped --- 27 stopped workers
place(3) worker(56) stopped --- 26 stopped workers
place(3) worker(42) stopped --- 26 stopped workers
place(3) worker(37) stopped --- 28 stopped workers
place(3) worker(14) stopped --- 28 stopped workers

place(2) worker(39) stopped --- 7 stopped workers
place(1) worker(10) stopped --- 23 stopped workers
place(3) worker(4) stopped --- 26 stopped workers
place(3) worker(23) stopped --- 28 stopped workers
place(3) worker(64) stopped --- 27 stopped workers
place(3) worker(25) stopped --- 27 stopped workers
place(0) worker(43) stopped --- 13 stopped workers
place(2) worker(62) stopped --- 6 stopped workers
place(1) worker(51) stopped --- 23 stopped workers
place(3) worker(7) stopped --- 26 stopped workers
place(3) worker(24) stopped --- 25 stopped workers
place(0) worker(9) stopped --- 49 stopped workers
place(2) worker(61) stopped --- 1 stopped workers
place(1) worker(66) stopped --- 24 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) worker(31) stopped --- 24 stopped workers
place(0) worker(35) stopped --- 11 stopped workers
place(2) worker(52) stopped --- 7 stopped workers
place(1) worker(33) stopped --- 28 stopped workersplace(3) worker(61) stopped --- 23 stopped workers
place(0) worker(22) stopped --- 51 stopped workers
place(2) worker(0) stopped --- 7 stopped workers

place(3) worker(5) stopped --- 22 stopped workers
place(0) worker(39) stopped --- 51 stopped workers
place(2) worker(7) stopped --- 9 stopped workers
place(1) worker(9) stopped --- 23 stopped workers
place(3) worker(62) stopped --- 22 stopped workers
place(0) worker(51) stopped --- 11 stopped workers
place(2) worker(18) stopped --- 7 stopped workers
place(1) worker(52) stopped --- 28 stopped workers
place(3) worker(19) stopped --- 21 stopped workers
place(0) worker(43) stopped --- 12 stopped workersplace(2) worker(43) stopped --- 5 stopped workersplace(1) worker(49) stopped --- 24 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@d5


place(1) worker(48) stopped --- 24 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(52) stopped --- 10 stopped workers
place(2) worker(15) stopped --- 5 stopped workersplace(1) worker(40) stopped --- 29 stopped workers
place(3): thread waiting on operation handist.collections.glb.GlbOperation@db
place(0) worker(48) stopped --- 52 stopped workers

place(2) worker(2) stopped --- 6 stopped workersplace(1) worker(34) stopped --- 24 stopped workers
place(3) worker(45) stopped --- 0 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)

place(1) worker(39) stopped --- 29 stopped workers
place(3) worker(39) stopped --- 0 stopped workers
place(0) worker(8) stopped --- 13 stopped workers
place(2) worker(10) stopped --- 8 stopped workers
place(1) worker(65) stopped --- 24 stopped workers
place(3) worker(35) stopped --- 1 stopped workers
place(0) worker(35) stopped --- 13 stopped workers
place(2) worker(60) stopped --- 13 stopped workers
place(1) worker(67) stopped --- 27 stopped workers
place(3) worker(66) stopped --- 1 stopped workers
place(3) worker(8) stopped --- 0 stopped workers-DistColGlb- [place(0)] to [place(2)]: [7926684,7926710) 
place(2) worker(16) stopped --- 12 stopped workers
place(1) worker(43) stopped --- 26 stopped workers

place(0) worker(25) stopped --- 54 stopped workers
place(2) worker(54) stopped --- 14 stopped workers
place(1) worker(14) stopped --- 27 stopped workers
place(3) worker(36) stopped --- 0 stopped workers
place(0) worker(67) stopped --- 11 stopped workers
place(2) worker(57) stopped --- 4 stopped workers
place(1) worker(61) stopped --- 27 stopped workers
place(3) worker(1) stopped --- 0 stopped workers
place(0) worker(17) stopped --- 10 stopped workers
place(2) worker(31) stopped --- 13 stopped workers
place(1) worker(5) stopped --- 30 stopped workers
place(3) worker(32) stopped --- 1 stopped workers
place(0) worker(11) stopped --- 18 stopped workers
place(2) worker(48) stopped --- 14 stopped workers
place(1) worker(37) stopped --- 27 stopped workers
place(3) worker(23) stopped --- 11 stopped workers
place(0) worker(21) stopped --- 17 stopped workers
place(2) worker(19) stopped --- 11 stopped workers
place(1) worker(35) stopped --- 27 stopped workers
place(3) worker(28) stopped --- 21 stopped workers
place(0) worker(3) stopped --- 16 stopped workers
place(2) worker(57) stopped --- 4 stopped workersplace(1) worker(15) stopped --- 27 stopped workers
place(3) worker(54) stopped --- 0 stopped workers
place(0) worker(55) stopped --- 15 stopped workers

place(1) worker(55) stopped --- 27 stopped workers
place(3) worker(32) stopped --- 21 stopped workers
place(0) worker(56) stopped --- 15 stopped workers
place(2) worker(58) stopped --- 5 stopped workersplace(1) worker(44) stopped --- 27 stopped workers
place(3) worker(64) stopped --- 22 stopped workers
place(0) worker(55) stopped --- 58 stopped workers
place(1) worker(54) stopped --- 5 stopped workers
place(3) worker(43) stopped --- 21 stopped workers
place(3) worker(50) stopped --- 22 stopped workers
place(3) worker(13) stopped --- 24 stopped workers
place(3) worker(52) stopped --- 25 stopped workers
place(3) worker(58) stopped --- 20 stopped workers
place(3) worker(24) stopped --- 23 stopped workers
place(3) worker(44) stopped --- 14 stopped workers
place(3) worker(21) stopped --- 13 stopped workers
place(3) worker(3) stopped --- 22 stopped workers
place(3) worker(32) stopped --- 6 stopped workers

place(2) worker(67) stopped --- 13 stopped workers
place(1) worker(62) stopped --- 24 stopped workers
place(3) worker(57) stopped --- 21 stopped workers
place(0) worker(11) stopped --- 59 stopped workersplace(2) worker(33) stopped --- 6 stopped workers
place(1) worker(57) stopped --- 21 stopped workers
place(3) worker(30) stopped --- 10 stopped workers

place(2) worker(4) stopped --- 6 stopped workers
place(1) worker(45) stopped --- 30 stopped workersplace(3) worker(37) stopped --- 21 stopped workers
place(0) worker(10) stopped --- 13 stopped workers
place(2) worker(61) stopped --- 5 stopped workers

place(3) worker(18) stopped --- 21 stopped workers
place(0) worker(46) stopped --- 11 stopped workers
place(2) worker(5) stopped --- 4 stopped workers
place(1) worker(23) stopped --- 16 stopped workers
place(3) worker(30) stopped --- 21 stopped workers
place(0) worker(19) stopped --- 11 stopped workers
place(2) worker(56) stopped --- 4 stopped workers
place(1) worker(16) stopped --- 14 stopped workers
place(3) worker(36) stopped --- 15 stopped workers
place(0) worker(49) stopped --- 14 stopped workers
place(2) worker(21) stopped --- 3 stopped workers
place(1) worker(24) stopped --- 14 stopped workers
place(3) worker(57) stopped --- 6 stopped workers
place(0) worker(23) stopped --- 12 stopped workers
place(2) worker(14) stopped --- 3 stopped workers
place(1) worker(41) stopped --- 33 stopped workers
place(3) worker(50) stopped --- 15 stopped workersplace(0) worker(15) stopped --- 65 stopped workers
place(2) worker(5) stopped --- 12 stopped workers
place(1) worker(59) stopped --- 12 stopped workers

place(0) worker(62) stopped --- 14 stopped workers
place(2) worker(61) stopped --- 13 stopped workers
place(1) worker(21) stopped --- 5 stopped workers
place(3) worker(48) stopped --- 8 stopped workersplace(0) worker(53) stopped --- 14 stopped workers
place(2) worker(47) stopped --- 2 stopped workers
place(1) worker(31) stopped --- 2 stopped workers

place(0) worker(64) stopped --- 12 stopped workers
place(2) worker(66) stopped --- 1 stopped workersplace(1) worker(62) stopped --- 35 stopped workers
place(3) worker(48) stopped --- 13 stopped workers
place(0) worker(27) stopped --- 11 stopped workers

place(1) worker(36) stopped --- 36 stopped workers
place(3) worker(38) stopped --- 9 stopped workersplace(0) worker(0) stopped --- 11 stopped workers
place(2) worker(63) stopped --- 10 stopped workersplace(1) worker(29) stopped --- 3 stopped workers

place(0) worker(57) stopped --- 12 stopped workers

place(1) worker(25) stopped --- 3 stopped workers
place(3) worker(41) stopped --- 10 stopped workersplace(0) worker(51) stopped --- 11 stopped workers
place(2) worker(63) stopped --- 0 stopped workers
place(1) worker(27) stopped --- 3 stopped workers

place(0) worker(26) stopped --- 11 stopped workers
place(2) worker(37) stopped --- 2 stopped workers
place(1) worker(8) stopped --- 0 stopped workers
place(3) worker(34) stopped --- 11 stopped workers
place(0) worker(11) stopped --- 10 stopped workers
place(2) worker(23) stopped --- 0 stopped workers
place(1) worker(2) stopped --- 0 stopped workers
place(3) worker(5) stopped --- 12 stopped workers
place(0) worker(10) stopped --- 9 stopped workers
place(2) worker(40) stopped --- 1 stopped workers
place(1) worker(33) stopped --- 0 stopped workers
place(3) worker(64) stopped --- 12 stopped workers
place(0) worker(64) stopped --- 9 stopped workers
place(2) worker(11) stopped --- 1 stopped workers
place(1) worker(11) stopped --- 0 stopped workers
place(3) worker(62) stopped --- 12 stopped workers
place(0) worker(43) stopped --- 7 stopped workers
place(2) worker(28) stopped --- 0 stopped workers
place(1) worker(63) stopped --- 0 stopped workers
place(3) worker(43) stopped --- 7 stopped workersplace(0) worker(52) stopped --- 7 stopped workers
place(2) worker(35) stopped --- 4 stopped workers
place(1) worker(60) stopped --- 1 stopped workers

place(0) worker(19) stopped --- 6 stopped workersplace(2) worker(49) stopped --- 0 stopped workers
place(1) worker(47) stopped --- 0 stopped workers
place(3) worker(33) stopped --- 11 stopped workers

place(2) worker(42) stopped --- 2 stopped workers
place(1) worker(47) stopped --- 46 stopped workers
place(3) worker(12) stopped --- 4 stopped workers
place(0) worker(55) stopped --- 5 stopped workers
place(2) worker(1) stopped --- 4 stopped workers
place(1) worker(64) stopped --- 47 stopped workers
place(3) worker(38) stopped --- 10 stopped workers
place(0) worker(64) stopped --- 4 stopped workers
place(2) worker(2) stopped --- 2 stopped workers
place(1) worker(52) stopped --- 0 stopped workers
place(3) worker(48) stopped --- 4 stopped workers
place(0) worker(26) stopped --- 7 stopped workers
place(2) worker(15) stopped --- 2 stopped workers
place(1) worker(18) stopped --- 45 stopped workers
place(3) worker(45) stopped --- 11 stopped workers
place(0) worker(15) stopped --- 6 stopped workers
place(2) worker(65) stopped --- 2 stopped workers
place(1) worker(6) stopped --- 0 stopped workers
place(3) worker(16) stopped --- 11 stopped workers
place(0) worker(23) stopped --- 66 stopped workers
place(2) worker(57) stopped --- 1 stopped workers
place(1) worker(6) stopped --- 40 stopped workers
place(3) worker(20) stopped --- 12 stopped workers
place(0) worker(7) stopped --- 64 stopped workers
place(2) worker(25) stopped --- 2 stopped workers
place(1) worker(10) stopped --- 1 stopped workers
place(3) worker(38) stopped --- 5 stopped workers
place(0) worker(17) stopped --- 64 stopped workers
place(2) worker(56) stopped --- 0 stopped workers
place(1) worker(5) stopped --- 40 stopped workers
place(3) worker(25) stopped --- 9 stopped workers
place(0) worker(37) stopped --- 62 stopped workers
place(2) worker(47) stopped --- 5 stopped workers
place(1) worker(32) stopped --- 1 stopped workers
place(3) worker(29) stopped --- 9 stopped workers
place(0) worker(18) stopped --- 62 stopped workers
place(2) worker(64) stopped --- 4 stopped workersplace(1) worker(21) stopped --- 38 stopped workers
place(3) worker(66) stopped --- 0 stopped workers
place(0) worker(32) stopped --- 61 stopped workers

place(1) worker(40) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 5 stopped workers
place(0) worker(60) stopped --- 60 stopped workers
place(2) worker(48) stopped --- 6 stopped workersplace(1) worker(46) stopped --- 38 stopped workersplace(3) worker(63) stopped --- 3 stopped workers
place(0) worker(40) stopped --- 58 stopped workers


place(3) worker(13) stopped --- 1 stopped workers
place(0) worker(1) stopped --- 57 stopped workers
place(2) worker(41) stopped --- 4 stopped workersplace(1) worker(58) stopped --- 0 stopped workers
place(3) worker(22) stopped --- 0 stopped workers
place(0) worker(49) stopped --- 56 stopped workers

place(1) worker(7) stopped --- 1 stopped workers
place(3) worker(17) stopped --- 1 stopped workers
place(0) worker(21) stopped --- 55 stopped workers
place(2) worker(53) stopped --- 4 stopped workers
place(1) worker(57) stopped --- 39 stopped workers
place(3) worker(0) stopped --- 1 stopped workers
place(0) worker(4) stopped --- 55 stopped workers
place(2) worker(30) stopped --- 0 stopped workers
place(1) worker(55) stopped --- 1 stopped workersplace(3) worker(61) stopped --- 8 stopped workers
place(0) worker(53) stopped --- 55 stopped workers
place(2) worker(12) stopped --- 0 stopped workers

place(3) worker(19) stopped --- 0 stopped workers
place(0) worker(41) stopped --- 54 stopped workers
place(2) worker(53) stopped --- 2 stopped workers
place(1) worker(67) stopped --- 41 stopped workersplace(3) worker(66) stopped --- 3 stopped workers
place(0) worker(0) stopped --- 53 stopped workers
place(2) worker(34) stopped --- 0 stopped workers

place(3) worker(43) stopped --- 0 stopped workers
place(0) worker(45) stopped --- 51 stopped workers
place(2) worker(66) stopped --- 7 stopped workers
place(1) worker(65) stopped --- 0 stopped workers
place(3) worker(1) stopped --- 1 stopped workers
place(0) worker(44) stopped --- 51 stopped workers
place(2) worker(0) stopped --- 1 stopped workers
place(1) worker(16) stopped --- 43 stopped workers
place(3) worker(38) stopped --- 2 stopped workers
place(0) worker(47) stopped --- 52 stopped workers
place(2) worker(43) stopped --- 7 stopped workersplace(1) worker(32) stopped --- 43 stopped workers
place(3) worker(3) stopped --- 0 stopped workers
place(0) worker(43) stopped --- 50 stopped workers

place(1) worker(17) stopped --- 1 stopped workers
place(3) worker(42) stopped --- 0 stopped workers
place(0) worker(54) stopped --- 48 stopped workers
place(2) worker(32) stopped --- 0 stopped workersplace(1) worker(26) stopped --- 1 stopped workers
place(3) worker(11) stopped --- 1 stopped workers
place(0) worker(42) stopped --- 47 stopped workers

place(1) worker(5) stopped --- 1 stopped workers
place(3) worker(52) stopped --- 0 stopped workers
place(0) worker(14) stopped --- 46 stopped workers
place(2) worker(65) stopped --- 7 stopped workers
place(1) worker(24) stopped --- 45 stopped workersplace(3) worker(58) stopped --- 0 stopped workers
place(0) worker(33) stopped --- 46 stopped workers
place(2) worker(26) stopped --- 0 stopped workers

place(3) worker(51) stopped --- 1 stopped workers
place(0) worker(6) stopped --- 48 stopped workersplace(2) worker(4) stopped --- 3 stopped workers
place(1) worker(56) stopped --- 1 stopped workers
place(3) worker(7) stopped --- 1 stopped workers

place(2) worker(19) stopped --- 3 stopped workers
place(1) worker(0) stopped --- 0 stopped workers
place(3) worker(15) stopped --- 1 stopped workers
place(0) worker(10) stopped --- 45 stopped workers
place(2) worker(58) stopped --- 1 stopped workers
place(1) worker(38) stopped --- 46 stopped workers
place(3) worker(32) stopped --- 4 stopped workers
place(0) worker(1) stopped --- 47 stopped workers
place(2) worker(35) stopped --- 1 stopped workers
place(1) worker(32) stopped --- 0 stopped workers
place(3) worker(62) stopped --- 4 stopped workersplace(0) worker(12) stopped --- 50 stopped workers
place(2) worker(6) stopped --- 1 stopped workers
place(1) worker(6) stopped --- 47 stopped workers

place(0) worker(48) stopped --- 55 stopped workers
place(2) worker(18) stopped --- 1 stopped workers
place(1) worker(25) stopped --- 48 stopped workers
place(3) worker(61) stopped --- 5 stopped workersplace(0) worker(45) stopped --- 54 stopped workers
place(2) worker(61) stopped --- 0 stopped workers
place(1) worker(18) stopped --- 0 stopped workers

place(0) worker(62) stopped --- 52 stopped workers
place(2) worker(3) stopped --- 1 stopped workers
place(1) worker(4) stopped --- 49 stopped workersplace(3) worker(48) stopped --- 5 stopped workersplace(0) worker(30) stopped --- 51 stopped workers
place(2) worker(20) stopped --- 1 stopped workers


place(0) worker(43) stopped --- 49 stopped workers
place(2) worker(63) stopped --- 1 stopped workers
place(1) worker(37) stopped --- 50 stopped workers
place(3) worker(58) stopped --- 6 stopped workers
place(0) worker(67) stopped --- 51 stopped workers
place(2) worker(19) stopped --- 0 stopped workers
place(1) worker(21) stopped --- 51 stopped workers
place(3) worker(44) stopped --- 1 stopped workers
place(0) worker(9) stopped --- 50 stopped workers
place(2) worker(51) stopped --- 0 stopped workersplace(1) worker(65) stopped --- 52 stopped workersplace(3) worker(60) stopped --- 1 stopped workers
place(0) worker(54) stopped --- 48 stopped workers


place(3) worker(46) stopped --- 1 stopped workers
place(0) worker(6) stopped --- 46 stopped workers
place(2) worker(12) stopped --- 1 stopped workersplace(1) worker(12) stopped --- 0 stopped workers
place(3) worker(2) stopped --- 4 stopped workers
place(0) worker(18) stopped --- 46 stopped workers
place(0) worker(61) stopped --- 46 stopped workers

place(1) worker(49) stopped --- 51 stopped workersplace(3) worker(9) stopped --- 1 stopped workers
place(0) worker(37) stopped --- 42 stopped workersplace(2) worker(16) stopped --- 2 stopped workers

place(3) worker(53) stopped --- 1 stopped workers

place(2) worker(47) stopped --- 4 stopped workers
place(1) worker(47) stopped --- 51 stopped workers
place(3) worker(48) stopped --- 2 stopped workers
place(0) worker(65) stopped --- 39 stopped workers
place(2) worker(43) stopped --- 4 stopped workers
place(1) worker(14) stopped --- 0 stopped workers
place(3) worker(40) stopped --- 1 stopped workers
place(0) worker(25) stopped --- 40 stopped workers
place(0) worker(27) stopped --- 39 stopped workersplace(2) worker(38) stopped --- 0 stopped workers
place(1) worker(45) stopped --- 53 stopped workers
place(3) worker(55) stopped --- 0 stopped workers

place(0) worker(19) stopped --- 38 stopped workersplace(2) worker(66) stopped --- 1 stopped workers
place(1) worker(22) stopped --- 1 stopped workers
place(3) worker(33) stopped --- 1 stopped workers
place(0) worker(34) stopped --- 36 stopped workers
place(0) worker(57) stopped --- 35 stopped workers
place(0) worker(52) stopped --- 34 stopped workers
place(2) worker(1) stopped --- 0 stopped workers
place(1) worker(46) stopped --- 1 stopped workers

place(0) worker(47) stopped --- 33 stopped workers
place(0) worker(28) stopped --- 33 stopped workers
place(2) worker(7) stopped --- 0 stopped workers
place(1) worker(41) stopped --- 0 stopped workers
place(3) worker(21) stopped --- 2 stopped workers
place(0) worker(66) stopped --- 33 stopped workers
place(0) worker(16) stopped --- 32 stopped workersplace(2) worker(35) stopped --- 0 stopped workers
place(1) worker(20) stopped --- 55 stopped workers
place(3) worker(56) stopped --- 0 stopped workers

place(0) worker(29) stopped --- 32 stopped workers
place(0) worker(7) stopped --- 32 stopped workers
place(0) worker(49) stopped --- 33 stopped workers
place(2) worker(29) stopped --- 0 stopped workers
place(1) worker(20) stopped --- 0 stopped workers
place(3) worker(30) stopped --- 1 stopped workers
place(0) worker(39) stopped --- 32 stopped workers
place(0) worker(38) stopped --- 67 stopped workersplace(2) worker(4) stopped --- 3 stopped workers
place(1) worker(28) stopped --- 0 stopped workers
place(3) worker(5) stopped --- 9 stopped workers

place(2) worker(5) stopped --- 0 stopped workers
place(1) worker(19) stopped --- 0 stopped workers
place(3) worker(26) stopped --- 7 stopped workers
place(0) worker(50) stopped --- 68 stopped workers
place(2) worker(47) stopped --- 1 stopped workers
place(1) worker(2) stopped --- 56 stopped workers
place(3) worker(26) stopped --- 2 stopped workersplace(0): resumed after waiting on handist.collections.glb.GlbOperation@d5
place(2) worker(50) stopped --- 1 stopped workersplace(1) worker(39) stopped --- 57 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)


place(3) worker(62) stopped --- 2 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(2) worker(27) stopped --- 0 stopped workers
place(1) worker(53) stopped --- 2 stopped workers
place(3) worker(58) stopped --- 3 stopped workersplace(0): thread waiting on operation handist.collections.glb.GlbOperation@db
place(2) worker(1) stopped --- 0 stopped workers
place(1) worker(60) stopped --- 0 stopped workers

place(0) worker(59) stopped --- 0 stopped workers
place(2) worker(50) stopped --- 3 stopped workers
place(1) worker(13) stopped --- 0 stopped workers
place(3) worker(41) stopped --- 8 stopped workers
place(0) worker(22) stopped --- 0 stopped workers
place(2) worker(56) stopped --- 0 stopped workers
place(1) worker(59) stopped --- 60 stopped workers
place(3) worker(50) stopped --- 8 stopped workers
place(0) worker(53) stopped --- 0 stopped workers
place(2) worker(12) stopped --- 3 stopped workers
place(1) worker(43) stopped --- 61 stopped workers
place(3) worker(2) stopped --- 8 stopped workers
place(0) worker(40) stopped --- 0 stopped workers
place(2) worker(43) stopped --- 4 stopped workers
place(1) worker(9) stopped --- 62 stopped workersplace(3) worker(64) stopped --- 8 stopped workers
place(0) worker(27) stopped --- 0 stopped workers
place(0) worker(47) stopped --- 2 stopped workersplace(2) worker(29) stopped --- 3 stopped workers

place(3) worker(20) stopped --- 5 stopped workers
