Concurrent workers; 68
Granulatiry; 2000
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5place(3): thread waiting on operation handist.collections.glb.GlbOperation@5

place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(26) stopped --- 67 stopped workers
place(3) worker(0) stopped --- 47 stopped workers
place(3) worker(41) stopped --- 48 stopped workers

place(2) worker(44) stopped --- 53 stopped workers
place(2) worker(18) stopped --- 58 stopped workers
place(2) worker(21) stopped --- 58 stopped workers
place(2) worker(29) stopped --- 59 stopped workers
place(2) worker(59) stopped --- 60 stopped workers
place(2) worker(29) stopped --- 13 stopped workers
place(3) worker(51) stopped --- 45 stopped workers
place(3) worker(33) stopped --- 45 stopped workers
place(1) worker(29) stopped --- 58 stopped workers
place(1) worker(59) stopped --- 60 stopped workers
place(1) worker(23) stopped --- 60 stopped workers
place(1) worker(3) stopped --- 52 stopped workers
place(2) worker(17) stopped --- 13 stopped workers
place(2) worker(33) stopped --- 63 stopped workers
place(2) worker(58) stopped --- 65 stopped workers
place(2) worker(2) stopped --- 11 stopped workers
place(3) worker(53) stopped --- 42 stopped workers
place(3) worker(17) stopped --- 42 stopped workers
place(3) worker(3) stopped --- 42 stopped workers
place(1) worker(5) stopped --- 51 stopped workers
place(2) worker(25) stopped --- 10 stopped workers
place(2) worker(56) stopped --- 9 stopped workersplace(3) worker(24) stopped --- 39 stopped workers
place(3) worker(44) stopped --- 38 stopped workers
place(3) worker(42) stopped --- 36 stopped workers
place(3) worker(12) stopped --- 36 stopped workersplace(1) worker(33) stopped --- 51 stopped workers


place(3) worker(62) stopped --- 35 stopped workers
place(3) worker(22) stopped --- 33 stopped workers
place(3) worker(39) stopped --- 33 stopped workersplace(1) worker(24) stopped --- 49 stopped workers
place(2) worker(42) stopped --- 8 stopped workers

place(0): resumed after waiting on handist.collections.glb.GlbOperation@13d
place(3) worker(61) stopped --- 30 stopped workers
place(1) worker(52) stopped --- 47 stopped workers
place(2) worker(62) stopped --- 7 stopped workers

place(0) worker(60) stopped --- 67 stopped workers
place(0) worker(56) stopped --- 65 stopped workers
place(0) worker(20) stopped --- 64 stopped workers
place(0) worker(62) stopped --- 64 stopped workers
place(0) worker(8) stopped --- 62 stopped workers
place(0) worker(27) stopped --- 62 stopped workers
place(3) worker(4) stopped --- 28 stopped workers
place(1) worker(43) stopped --- 45 stopped workers
place(2) worker(64) stopped --- 6 stopped workers
place(0) worker(39) stopped --- 61 stopped workers
place(0) worker(30) stopped --- 30 stopped workers
place(0) worker(22) stopped --- 57 stopped workers
place(0) worker(44) stopped --- 56 stopped workers
place(0) worker(37) stopped --- 54 stopped workers
place(0) worker(58) stopped --- 56 stopped workers
place(0) worker(64) stopped --- 53 stopped workers
place(0) worker(23) stopped --- 53 stopped workers
place(0) worker(11) stopped --- 50 stopped workers
place(0) worker(21) stopped --- 49 stopped workers
place(0) worker(1) stopped --- 48 stopped workers
place(0) worker(5) stopped --- 48 stopped workers
place(0) worker(17) stopped --- 48 stopped workers
place(0) worker(48) stopped --- 45 stopped workers
place(3) worker(57) stopped --- 27 stopped workersplace(1) worker(4) stopped --- 43 stopped workers
place(1) worker(65) stopped --- 43 stopped workers
place(2) worker(66) stopped --- 6 stopped workers
place(0) worker(51) stopped --- 34 stopped workers
place(0) worker(41) stopped --- 37 stopped workers
place(0) worker(59) stopped --- 40 stopped workers
place(0) worker(14) stopped --- 36 stopped workers

place(3) worker(63) stopped --- 28 stopped workersplace(1) worker(14) stopped --- 41 stopped workers
place(2) worker(38) stopped --- 6 stopped workers
place(0) worker(28) stopped --- 38 stopped workers
place(0) worker(16) stopped --- 36 stopped workers
place(0) worker(29) stopped --- 40 stopped workers
place(0) worker(47) stopped --- 36 stopped workers

place(1) worker(16) stopped --- 42 stopped workers
place(2) worker(31) stopped --- 1 stopped workers
place(0) worker(18) stopped --- 36 stopped workers
place(0) worker(33) stopped --- 41 stopped workers
place(0) worker(24) stopped --- 44 stopped workersplace(3) worker(7) stopped --- 24 stopped workers
place(1) worker(53) stopped --- 41 stopped workers
place(2) worker(67) stopped --- 3 stopped workers

place(0) worker(54) stopped --- 42 stopped workers
place(3) worker(2) stopped --- 24 stopped workersplace(1) worker(46) stopped --- 38 stopped workers
place(2) worker(26) stopped --- 1 stopped workers
place(0) worker(61) stopped --- 43 stopped workers
place(0) worker(4) stopped --- 31 stopped workers
place(0) worker(65) stopped --- 30 stopped workers

place(1) worker(10) stopped --- 38 stopped workers
place(2) worker(24) stopped --- 1 stopped workers
place(0) worker(31) stopped --- 31 stopped workers
place(0) worker(26) stopped --- 27 stopped workers
place(0) worker(45) stopped --- 25 stopped workers
place(3) worker(29) stopped --- 21 stopped workers
place(1) worker(66) stopped --- 36 stopped workers
place(2) worker(53) stopped --- 67 stopped workers
place(0) worker(50) stopped --- 24 stopped workers
place(0) worker(6) stopped --- 23 stopped workers
place(0) worker(25) stopped --- 20 stopped workers
place(0) worker(52) stopped --- 19 stopped workers
place(3) worker(26) stopped --- 20 stopped workers
place(1) worker(11) stopped --- 35 stopped workers
place(2) worker(11) stopped --- 67 stopped workers
place(0) worker(55) stopped --- 19 stopped workers
place(0) worker(36) stopped --- 17 stopped workers
place(0) worker(46) stopped --- 17 stopped workers
place(0) worker(49) stopped --- 16 stopped workers
place(3) worker(32) stopped --- 20 stopped workers
place(1) worker(12) stopped --- 37 stopped workers
place(1) worker(36) stopped --- 37 stopped workers
place(2) worker(51) stopped --- 65 stopped workers
place(0) worker(56) stopped --- 16 stopped workers
place(0) worker(42) stopped --- 17 stopped workers
place(0) worker(57) stopped --- 12 stopped workersplace(3) worker(25) stopped --- 19 stopped workers
place(2) worker(67) stopped --- 63 stopped workers

place(0) worker(43) stopped --- 9 stopped workers
place(0) worker(67) stopped --- 10 stopped workers
place(0) worker(12) stopped --- 8 stopped workers
place(3) worker(50) stopped --- 20 stopped workers
place(1) worker(67) stopped --- 35 stopped workers
place(2) worker(7) stopped --- 61 stopped workers
place(0) worker(15) stopped --- 7 stopped workers
place(3) worker(18) stopped --- 68 stopped workers
place(1) worker(62) stopped --- 31 stopped workersplace(2) worker(20) stopped --- 58 stopped workers
place(0) worker(38) stopped --- 8 stopped workers
place(3) worker(23) stopped --- 17 stopped workers

place(2) worker(8) stopped --- 56 stopped workers
place(0) worker(63) stopped --- 7 stopped workers
place(3) worker(54) stopped --- 14 stopped workers
place(1) worker(19) stopped --- 29 stopped workers
place(2) worker(54) stopped --- 56 stopped workers
place(0) worker(35) stopped --- 6 stopped workersplace(3) worker(66) stopped --- 14 stopped workers
place(1) worker(51) stopped --- 28 stopped workers
place(2) worker(49) stopped --- 56 stopped workers
place(2) worker(23) stopped --- 52 stopped workers
place(2) worker(25) stopped --- 48 stopped workers
place(2) worker(31) stopped --- 47 stopped workers

place(3) worker(34) stopped --- 14 stopped workers
place(1) worker(63) stopped --- 28 stopped workers
place(2) worker(10) stopped --- 46 stopped workersplace(0) worker(40) stopped --- 5 stopped workers
place(3) worker(27) stopped --- 13 stopped workers
place(1) worker(21) stopped --- 28 stopped workers

place(0) worker(32) stopped --- 7 stopped workers
place(3) worker(15) stopped --- 10 stopped workers
place(1) worker(2) stopped --- 24 stopped workers
place(2) worker(46) stopped --- 46 stopped workers
place(0) worker(10) stopped --- 3 stopped workers
place(3) worker(6) stopped --- 10 stopped workers
place(1) worker(7) stopped --- 25 stopped workers
place(2) worker(3) stopped --- 68 stopped workers
place(0) worker(13) stopped --- 5 stopped workers
place(3) worker(43) stopped --- 7 stopped workers
place(1) worker(56) stopped --- 22 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@13d
place(2) worker(35) stopped --- 46 stopped workers
place(2) worker(5) stopped --- 42 stopped workers
place(0) worker(60) stopped --- 10 stopped workers
place(3) worker(67) stopped --- 7 stopped workers
place(1) worker(58) stopped --- 21 stopped workers
place(2) worker(13) stopped --- 43 stopped workers
place(2) worker(57) stopped --- 40 stopped workers
place(2) worker(6) stopped --- 39 stopped workers
place(0) worker(58) stopped --- 10 stopped workers
place(3) worker(19) stopped --- 4 stopped workers
place(1) worker(55) stopped --- 20 stopped workersplace(2) worker(47) stopped --- 39 stopped workers
place(2) worker(63) stopped --- 39 stopped workers
place(2) worker(32) stopped --- 39 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(20) stopped --- 2 stopped workers

place(2) worker(9) stopped --- 37 stopped workers
place(2) worker(61) stopped --- 33 stopped workers
place(2) worker(41) stopped --- 33 stopped workers
place(2) worker(26) stopped --- 33 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(48) stopped --- 2 stopped workers
place(1) worker(34) stopped --- 20 stopped workers
place(0) worker(46) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@13d
place(1): resumed after waiting on handist.collections.glb.GlbOperation@13dplace(2) worker(30) stopped --- 31 stopped workers
place(3) worker(47) stopped --- 67 stopped workers

place(2) worker(28) stopped --- 30 stopped workers
place(3) worker(36) stopped --- 64 stopped workers
place(1) worker(1) stopped --- 17 stopped workers
place(2) worker(16) stopped --- 30 stopped workers
place(3) worker(16) stopped --- 62 stopped workers
place(1) worker(50) stopped --- 17 stopped workers
place(2) worker(1) stopped --- 30 stopped workers
place(3) worker(13) stopped --- 61 stopped workers
place(1) worker(49) stopped --- 17 stopped workers
place(2) worker(48) stopped --- 27 stopped workers
place(3) worker(45) stopped --- 60 stopped workers
place(1) worker(54) stopped --- 14 stopped workers
place(2) worker(19) stopped --- 27 stopped workers
place(3) worker(1) stopped --- 59 stopped workers
place(1) worker(45) stopped --- 14 stopped workers
place(2) worker(34) stopped --- 27 stopped workers
place(3) worker(37) stopped --- 57 stopped workers
place(1) worker(40) stopped --- 13 stopped workers
place(2) worker(45) stopped --- 27 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) worker(35) stopped --- 68 stopped workers
place(2) worker(52) stopped --- 23 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(43) stopped --- 22 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(65) stopped --- 21 stopped workers
place(2) worker(27) stopped --- 21 stopped workers
place(2) worker(39) stopped --- 22 stopped workers
place(2) worker(37) stopped --- 17 stopped workers
place(2) worker(36) stopped --- 16 stopped workers
place(2) worker(4) stopped --- 16 stopped workers
place(2) worker(60) stopped --- 13 stopped workers
place(2) worker(51) stopped --- 15 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@143
place(3): thread waiting on operation handist.collections.glb.GlbOperation@143
place(1): thread waiting on operation handist.collections.glb.GlbOperation@143
place(2): thread waiting on operation handist.collections.glb.GlbOperation@143
place(0) worker(21) stopped --- 2 stopped workers
place(0) worker(56) stopped --- 3 stopped workers
place(0) worker(46) stopped --- 14 stopped workers
place(0) worker(13) stopped --- 23 stopped workers
place(0) worker(11) stopped --- 33 stopped workers
place(0) worker(51) stopped --- 43 stopped workers
place(0) worker(6) stopped --- 48 stopped workers
place(0) worker(5) stopped --- 55 stopped workers
place(0) worker(25) stopped --- 59 stopped workers
place(0) worker(2) stopped --- 2 stopped workers
place(0) worker(2) stopped --- 64 stopped workers
place(0) worker(9) stopped --- 63 stopped workers
place(0) worker(15) stopped --- 62 stopped workers
place(0) worker(41) stopped --- 62 stopped workers
place(0) worker(38) stopped --- 60 stopped workers
place(0) worker(3) stopped --- 60 stopped workers
place(1) worker(3) stopped --- 1 stopped workers
place(0) worker(33) stopped --- 60 stopped workers
place(0) worker(58) stopped --- 56 stopped workers
place(0) worker(16) stopped --- 55 stopped workers
place(0) worker(34) stopped --- 55 stopped workers
place(0) worker(23) stopped --- 67 stopped workers
place(0) worker(30) stopped --- 52 stopped workersplace(3) worker(23) stopped --- 0 stopped workers
place(1) worker(48) stopped --- 0 stopped workers
place(2) worker(53) stopped --- 0 stopped workers
place(2) worker(33) stopped --- 0 stopped workers
place(0) worker(63) stopped --- 52 stopped workersplace(3) worker(34) stopped --- 0 stopped workers
place(1) worker(36) stopped --- 9 stopped workers
place(1) worker(9) stopped --- 19 stopped workers
place(1) worker(25) stopped --- 25 stopped workers


place(0) worker(44) stopped --- 51 stopped workers
place(0) worker(17) stopped --- 50 stopped workers
place(0) worker(36) stopped --- 48 stopped workers
place(0) worker(14) stopped --- 48 stopped workers
place(3) worker(17) stopped --- 3 stopped workers
place(1) worker(62) stopped --- 37 stopped workers
place(2) worker(15) stopped --- 1 stopped workers
place(0) worker(49) stopped --- 45 stopped workers
place(0) worker(52) stopped --- 46 stopped workers
place(0) worker(18) stopped --- 45 stopped workers
place(0) worker(39) stopped --- 46 stopped workersplace(3) worker(62) stopped --- 17 stopped workers
place(3) worker(46) stopped --- 25 stopped workers
place(1) worker(42) stopped --- 44 stopped workers
place(1) worker(35) stopped --- 52 stopped workers
place(2) worker(30) stopped --- 6 stopped workers
place(2) worker(14) stopped --- 24 stopped workers
place(2) worker(32) stopped --- 29 stopped workers
place(0) worker(10) stopped --- 46 stopped workers
place(0) worker(42) stopped --- 39 stopped workers
place(0) worker(19) stopped --- 39 stopped workers
place(0) worker(65) stopped --- 40 stopped workersplace(3) worker(1) stopped --- 30 stopped workers
place(1) worker(8) stopped --- 54 stopped workers

place(2) worker(33) stopped --- 3 stopped workers

place(0) worker(12) stopped --- 40 stopped workers
place(0) worker(0) stopped --- 40 stopped workers
place(0) worker(22) stopped --- 38 stopped workers
place(3) worker(2) stopped --- 39 stopped workers
place(1) worker(27) stopped --- 57 stopped workers
place(2) worker(38) stopped --- 49 stopped workers
place(2) worker(20) stopped --- 56 stopped workers
place(2) worker(46) stopped --- 4 stopped workers
place(0) worker(53) stopped --- 34 stopped workers
place(0) worker(20) stopped --- 34 stopped workers
place(0) worker(43) stopped --- 31 stopped workers
place(0) worker(8) stopped --- 31 stopped workers
place(3) worker(7) stopped --- 46 stopped workers
place(1) worker(41) stopped --- 63 stopped workers
place(2) worker(9) stopped --- 0 stopped workers
place(2) worker(49) stopped --- 1 stopped workers
place(2) worker(29) stopped --- 1 stopped workers
place(0) worker(26) stopped --- 32 stopped workers
place(0) worker(57) stopped --- 31 stopped workers
place(0) worker(1) stopped --- 31 stopped workers
place(3) worker(19) stopped --- 50 stopped workers
place(1) worker(19) stopped --- 63 stopped workers
place(2) worker(23) stopped --- 56 stopped workers
place(2) worker(63) stopped --- 56 stopped workers
place(2) worker(60) stopped --- 2 stopped workers
place(0) worker(4) stopped --- 31 stopped workers
place(0) worker(48) stopped --- 31 stopped workers
place(0) worker(28) stopped --- 30 stopped workers
place(0) worker(64) stopped --- 23 stopped workersplace(3) worker(8) stopped --- 54 stopped workers
place(3) worker(24) stopped --- 54 stopped workersplace(1) worker(22) stopped --- 65 stopped workers
place(1) worker(43) stopped --- 66 stopped workers
place(1) worker(33) stopped --- 0 stopped workers
place(1) worker(7) stopped --- 64 stopped workers
place(2) worker(50) stopped --- 56 stopped workers
place(2) worker(31) stopped --- 59 stopped workers
place(2) worker(47) stopped --- 63 stopped workers
place(2) worker(57) stopped --- 67 stopped workers
place(2) worker(66) stopped --- 55 stopped workers

place(0) worker(47) stopped --- 23 stopped workers
place(0) worker(59) stopped --- 22 stopped workers
place(0) worker(24) stopped --- 21 stopped workers
place(0) worker(40) stopped --- 21 stopped workers

place(1) worker(63) stopped --- 63 stopped workers
place(1) worker(1) stopped --- 60 stopped workers
place(1) worker(53) stopped --- 67 stopped workers
place(1) worker(11) stopped --- 58 stopped workers
place(2) worker(14) stopped --- 55 stopped workers
place(2) worker(11) stopped --- 61 stopped workers
place(2) worker(56) stopped --- 61 stopped workers
place(2) worker(10) stopped --- 59 stopped workersplace(0) worker(50) stopped --- 21 stopped workers
place(0) worker(23) stopped --- 20 stopped workers
place(0) worker(37) stopped --- 20 stopped workers
place(0) worker(54) stopped --- 15 stopped workers
place(3) worker(66) stopped --- 17 stopped workers
place(1) worker(57) stopped --- 58 stopped workers

place(2) worker(59) stopped --- 59 stopped workers
place(2) worker(3) stopped --- 59 stopped workers
place(2) worker(42) stopped --- 59 stopped workers
place(0) worker(27) stopped --- 13 stopped workers
place(0) worker(60) stopped --- 14 stopped workers
place(0) worker(29) stopped --- 13 stopped workers
place(0) worker(5) stopped --- 13 stopped workers
place(0) worker(61) stopped --- 13 stopped workers
place(3) worker(59) stopped --- 17 stopped workersplace(2) worker(12) stopped --- 56 stopped workers
place(2) worker(49) stopped --- 56 stopped workers
place(2) worker(18) stopped --- 58 stopped workersplace(0) worker(35) stopped --- 12 stopped workers
place(0) worker(67) stopped --- 8 stopped workers
place(0) worker(21) stopped --- 6 stopped workers
place(0) worker(41) stopped --- 6 stopped workers
place(0) worker(25) stopped --- 6 stopped workers

place(3) worker(61) stopped --- 15 stopped workers
place(0) worker(32) stopped --- 4 stopped workers
place(0) worker(7) stopped --- 4 stopped workers

place(0) worker(66) stopped --- 3 stopped workers
place(0) worker(50) stopped --- 66 stopped workers
place(0) worker(62) stopped --- 65 stopped workers
place(3) worker(51) stopped --- 15 stopped workers
place(3) worker(29) stopped --- 4 stopped workers
place(3) worker(3) stopped --- 63 stopped workers
place(3) worker(65) stopped --- 15 stopped workers
place(3) worker(27) stopped --- 66 stopped workers
place(3) worker(65) stopped --- 67 stopped workers
place(1) worker(20) stopped --- 56 stopped workers
place(2) worker(15) stopped --- 51 stopped workersplace(3) worker(26) stopped --- 9 stopped workers
place(3) worker(31) stopped --- 9 stopped workers
place(3) worker(47) stopped --- 9 stopped workers
place(1) worker(4) stopped --- 55 stopped workers
place(1) worker(24) stopped --- 53 stopped workers
place(1) worker(6) stopped --- 53 stopped workers
place(1) worker(32) stopped --- 50 stopped workers
place(3) worker(41) stopped --- 9 stopped workers
place(1) worker(51) stopped --- 48 stopped workers
place(1) worker(34) stopped --- 48 stopped workers
place(3) worker(28) stopped --- 9 stopped workers
place(1) worker(28) stopped --- 47 stopped workers
place(1) worker(61) stopped --- 47 stopped workers
place(1) worker(45) stopped --- 47 stopped workers
place(0) worker(31) stopped --- 65 stopped workers
place(3) worker(42) stopped --- 9 stopped workers
place(1) worker(48) stopped --- 44 stopped workers
place(0) worker(45) stopped --- 68 stopped workers
place(0) worker(55) stopped --- 65 stopped workers
place(0) worker(40) stopped --- 62 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@143
place(3) worker(40) stopped --- 10 stopped workers
place(1) worker(16) stopped --- 44 stopped workers
place(1) worker(29) stopped --- 41 stopped workers
place(1) worker(47) stopped --- 41 stopped workers

place(3) worker(49) stopped --- 5 stopped workers
place(1) worker(10) stopped --- 39 stopped workers
place(1) worker(3) stopped --- 39 stopped workers
place(1) worker(55) stopped --- 39 stopped workers
place(2) worker(54) stopped --- 51 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@143
place(2) worker(60) stopped --- 49 stopped workers
place(2) worker(7) stopped --- 47 stopped workersplace(3) worker(37) stopped --- 6 stopped workers
place(1) worker(52) stopped --- 36 stopped workers
place(1) worker(37) stopped --- 36 stopped workers
place(1) worker(60) stopped --- 36 stopped workers

place(2) worker(5) stopped --- 46 stopped workers
place(2) worker(21) stopped --- 46 stopped workers
place(2) worker(55) stopped --- 47 stopped workersplace(3) worker(57) stopped --- 3 stopped workers
place(1) worker(59) stopped --- 32 stopped workers
place(1) worker(12) stopped --- 33 stopped workers
place(1) worker(21) stopped --- 33 stopped workers

place(2) worker(34) stopped --- 46 stopped workers
place(2) worker(41) stopped --- 44 stopped workers
place(2) worker(4) stopped --- 40 stopped workersplace(3) worker(60) stopped --- 3 stopped workers
place(1) worker(17) stopped --- 32 stopped workers
place(1) worker(33) stopped --- 31 stopped workers
place(1) worker(23) stopped --- 31 stopped workers
place(1) worker(64) stopped --- 31 stopped workers

place(2) worker(43) stopped --- 41 stopped workers
place(2) worker(48) stopped --- 41 stopped workers
place(3) worker(41) stopped --- 65 stopped workers
place(1) worker(46) stopped --- 27 stopped workers
place(1) worker(31) stopped --- 25 stopped workers
place(1) worker(14) stopped --- 25 stopped workers
place(1) worker(54) stopped --- 25 stopped workers
place(2) worker(9) stopped --- 41 stopped workers
place(2) worker(2) stopped --- 38 stopped workers
place(2) worker(53) stopped --- 38 stopped workersplace(3) worker(15) stopped --- 64 stopped workers
place(1) worker(49) stopped --- 21 stopped workers
place(1) worker(30) stopped --- 20 stopped workers
place(1) worker(15) stopped --- 19 stopped workers
place(1) worker(26) stopped --- 19 stopped workers

place(3) worker(64) stopped --- 62 stopped workers
place(1) worker(67) stopped --- 19 stopped workers
place(1) worker(18) stopped --- 19 stopped workers
place(1) worker(38) stopped --- 19 stopped workers
place(1) worker(2) stopped --- 15 stopped workers
place(2) worker(52) stopped --- 38 stopped workers
place(2) worker(37) stopped --- 36 stopped workers
place(2) worker(45) stopped --- 38 stopped workers
place(3) worker(50) stopped --- 61 stopped workers
place(1) worker(66) stopped --- 15 stopped workers
place(1) worker(58) stopped --- 15 stopped workers
place(1) worker(39) stopped --- 14 stopped workers
place(1) worker(35) stopped --- 13 stopped workers
place(1) worker(65) stopped --- 13 stopped workers
place(2) worker(13) stopped --- 38 stopped workers
place(3) worker(57) stopped --- 62 stopped workers
place(1) worker(56) stopped --- 10 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(44) stopped --- 37 stopped workers
place(2) worker(6) stopped --- 34 stopped workersplace(3) worker(23) stopped --- 60 stopped workers
place(1) worker(1) stopped --- 9 stopped workers

place(2) worker(1) stopped --- 34 stopped workers
place(2) worker(64) stopped --- 32 stopped workers
place(2) worker(40) stopped --- 26 stopped workersplace(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(0) stopped --- 60 stopped workers
place(1) worker(5) stopped --- 6 stopped workers
place(1) worker(53) stopped --- 7 stopped workers
place(1) worker(20) stopped --- 7 stopped workers
place(1) worker(50) stopped --- 2 stopped workers

place(2) worker(17) stopped --- 25 stopped workers
place(3) worker(55) stopped --- 60 stopped workers
place(1) worker(44) stopped --- 4 stopped workers
place(1) worker(13) stopped --- 1 stopped workers
place(1) worker(40) stopped --- 1 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@143
place(2) worker(16) stopped --- 24 stopped workers
place(3) worker(36) stopped --- 60 stopped workers
place(1) worker(0) stopped --- 68 stopped workersplace(2) worker(22) stopped --- 24 stopped workers
place(3) worker(63) stopped --- 58 stopped workers

place(2) worker(28) stopped --- 24 stopped workers
place(3) worker(28) stopped --- 58 stopped workersplace(2) worker(19) stopped --- 24 stopped workers

place(2) worker(62) stopped --- 24 stopped workers
place(3) worker(60) stopped --- 58 stopped workers
place(2) worker(61) stopped --- 24 stopped workersplace(3) worker(48) stopped --- 56 stopped workers

place(3) worker(52) stopped --- 53 stopped workers
place(2) worker(57) stopped --- 24 stopped workers
place(3) worker(11) stopped --- 52 stopped workers
place(2) worker(66) stopped --- 24 stopped workers
place(3) worker(13) stopped --- 50 stopped workers
place(2) worker(31) stopped --- 24 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(67) stopped --- 50 stopped workers
place(2) worker(47) stopped --- 24 stopped workers
place(3) worker(4) stopped --- 49 stopped workers
place(2) worker(67) stopped --- 16 stopped workers
place(3) worker(12) stopped --- 51 stopped workers
place(2) worker(0) stopped --- 16 stopped workers
place(3) worker(9) stopped --- 54 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(24) stopped --- 11 stopped workers
place(3) worker(39) stopped --- 54 stopped workers
place(2) worker(39) stopped --- 8 stopped workers
place(3) worker(22) stopped --- 54 stopped workersplace(2) worker(8) stopped --- 8 stopped workers

place(2) worker(58) stopped --- 8 stopped workers
place(2) worker(25) stopped --- 6 stopped workers
place(2) worker(26) stopped --- 8 stopped workersplace(3) worker(43) stopped --- 53 stopped workers

place(2) worker(36) stopped --- 5 stopped workers
place(3) worker(25) stopped --- 51 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) worker(35) stopped --- 68 stopped workers
place(2) worker(19) stopped --- 67 stopped workers
place(3) worker(5) stopped --- 51 stopped workers
place(2) worker(62) stopped --- 67 stopped workers
place(2) worker(36) stopped --- 64 stopped workers
place(2) worker(61) stopped --- 63 stopped workers
place(3) worker(33) stopped --- 51 stopped workers
place(2) worker(27) stopped --- 61 stopped workers
place(2) worker(51) stopped --- 61 stopped workers
place(2) worker(65) stopped --- 59 stopped workers
place(2) worker(25) stopped --- 58 stopped workers
place(3) worker(53) stopped --- 50 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) worker(38) stopped --- 46 stopped workers
place(3) worker(31) stopped --- 46 stopped workers
place(3) worker(32) stopped --- 43 stopped workers
place(3) worker(20) stopped --- 42 stopped workers
place(3) worker(10) stopped --- 43 stopped workers
place(3) worker(6) stopped --- 42 stopped workers
place(3) worker(16) stopped --- 43 stopped workers
place(3) worker(54) stopped --- 38 stopped workers
place(3) worker(34) stopped --- 37 stopped workers
place(3) worker(14) stopped --- 37 stopped workers
place(3) worker(44) stopped --- 35 stopped workers
place(3) worker(18) stopped --- 36 stopped workers
place(3) worker(45) stopped --- 36 stopped workers
place(3) worker(21) stopped --- 35 stopped workers
place(3) worker(30) stopped --- 35 stopped workers
place(3) worker(58) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@143
place(3) worker(56) stopped --- 35 stopped workers
place(3) worker(35) stopped --- 28 stopped workers
place(3) worker(3) stopped --- 29 stopped workers
place(3) worker(23) stopped --- 26 stopped workers
place(3) worker(27) stopped --- 24 stopped workers
place(3) worker(36) stopped --- 24 stopped workers
place(3) worker(15) stopped --- 22 stopped workers
place(3) worker(13) stopped --- 25 stopped workers
place(3) worker(55) stopped --- 21 stopped workers
place(3) worker(64) stopped --- 21 stopped workers
place(3) worker(24) stopped --- 17 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@14a
place(3): thread waiting on operation handist.collections.glb.GlbOperation@14a
place(0) worker(46) stopped --- 0 stopped workers
place(1): thread waiting on operation handist.collections.glb.GlbOperation@14a
place(2): thread waiting on operation handist.collections.glb.GlbOperation@14a
place(0) worker(12) stopped --- 5 stopped workers
place(0) worker(41) stopped --- 58 stopped workers
place(0) worker(13) stopped --- 0 stopped workers
place(0) worker(18) stopped --- 0 stopped workers
place(0) worker(56) stopped --- 55 stopped workers
place(3) worker(64) stopped --- 0 stopped workers
place(0) worker(28) stopped --- 0 stopped workers
place(0) worker(44) stopped --- 58 stopped workers
place(0) worker(48) stopped --- 59 stopped workers
place(0) worker(3) stopped --- 64 stopped workers
place(0) worker(40) stopped --- 58 stopped workers
place(0) worker(63) stopped --- 66 stopped workers
place(0) worker(39) stopped --- 57 stopped workers
place(3) worker(23) stopped --- 2 stopped workers
place(0) worker(57) stopped --- 56 stopped workers
place(3) worker(20) stopped --- 45 stopped workers
place(3) worker(33) stopped --- 52 stopped workers
place(3) worker(39) stopped --- 2 stopped workersplace(1) worker(31) stopped --- 0 stopped workers
place(0) worker(34) stopped --- 67 stopped workers

